ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,CLAIM_AMOUNT
2702,26-39,male,majority,10-19y,university,upper class,0.62,1.0,after 2015,1.0,1.0,10238,9760.0,sedan,0,0,2,0.0,0.0
2703,16-25,female,majority,0-9y,none,working class,0.52,1.0,before 2015,1.0,0.0,10238,8102.0,sports car,0,0,1,0.0,0.0
2704,16-25,male,majority,0-9y,high school,poverty,0.73,1.0,after 2015,1.0,1.0,10238,1943.0,sedan,1,0,0,0.0,0.0
2705,26-39,female,majority,10-19y,high school,poverty,0.43,0.0,before 2015,1.0,0.0,10238,10941.0,sedan,3,0,0,0.0,0.0
2706,16-25,male,majority,0-9y,none,middle class,0.63,1.0,after 2015,1.0,1.0,10238,8435.0,sedan,0,0,0,1.0,988.08
2707,26-39,male,majority,10-19y,university,working class,0.69,0.0,before 2015,0.0,1.0,10238,8364.0,sedan,0,0,0,0.0,0.0
2708,40-64,male,majority,20-29y,university,middle class,0.67,0.0,after 2015,0.0,1.0,10238,4601.0,sedan,0,0,0,0.0,0.0
2709,26-39,female,majority,0-9y,none,upper class,0.4,1.0,before 2015,0.0,0.0,10238,11340.0,sedan,2,1,1,0.0,0.0
2710,26-39,female,majority,10-19y,university,middle class,0.65,0.0,before 2015,0.0,0.0,10238,3510.0,sedan,0,0,0,0.0,0.0
2711,26-39,male,majority,10-19y,high school,poverty,0.57,1.0,before 2015,1.0,1.0,10238,7570.0,sedan,0,0,1,0.0,0.0
2712,26-39,female,majority,10-19y,high school,middle class,0.72,0.0,before 2015,1.0,0.0,10238,7330.0,sedan,1,0,0,0.0,0.0
2713,26-39,female,majority,10-19y,none,poverty,0.35,1.0,after 2015,0.0,1.0,10238,5860.0,sedan,1,0,1,1.0,1006.75
2714,26-39,male,majority,10-19y,high school,poverty,0.52,0.0,before 2015,0.0,0.0,10238,7683.0,sedan,1,0,1,1.0,3869.91
2715,65+,female,majority,30y+,university,upper class,0.44,1.0,after 2015,0.0,1.0,10238,2015.0,sedan,0,0,0,0.0,0.0
2716,40-64,male,majority,20-29y,none,middle class,0.31,0.0,before 2015,1.0,1.0,10238,6240.0,sedan,1,1,0,0.0,0.0
2717,26-39,female,majority,10-19y,high school,poverty,0.77,1.0,after 2015,0.0,0.0,10238,4771.0,sedan,2,0,0,1.0,1386.33
2718,65+,female,majority,30y+,university,upper class,0.72,0.0,after 2015,0.0,1.0,10238,8599.0,sedan,1,0,0,0.0,0.0
2719,40-64,female,majority,10-19y,none,working class,0.62,0.0,before 2015,1.0,0.0,10238,6458.0,sedan,0,0,1,0.0,0.0
2720,40-64,male,majority,20-29y,university,upper class,0.36,1.0,before 2015,1.0,1.0,10238,6863.0,sedan,0,0,1,0.0,0.0
2721,26-39,female,majority,10-19y,university,upper class,0.36,0.0,after 2015,0.0,0.0,10238,6255.0,sedan,0,0,1,0.0,0.0
2722,40-64,male,majority,20-29y,high school,upper class,0.75,0.0,before 2015,1.0,0.0,10238,12068.0,sedan,0,0,1,0.0,0.0
2723,26-39,female,majority,10-19y,high school,working class,0.78,0.0,before 2015,0.0,0.0,10238,12511.0,sports car,1,0,1,0.0,0.0
2724,65+,male,majority,30y+,high school,upper class,0.65,0.0,after 2015,1.0,1.0,10238,1172.0,sports car,0,1,0,0.0,0.0
2725,65+,male,majority,20-29y,high school,working class,0.53,1.0,before 2015,1.0,1.0,10238,5699.0,sedan,0,0,1,0.0,0.0
2726,16-25,female,majority,0-9y,university,working class,0.62,1.0,before 2015,0.0,1.0,10238,6923.0,sedan,1,0,1,0.0,0.0
2727,26-39,female,majority,10-19y,none,middle class,0.44,0.0,before 2015,0.0,1.0,10238,8066.0,sedan,1,0,0,0.0,0.0
2728,16-25,male,majority,0-9y,university,poverty,0.75,1.0,before 2015,0.0,1.0,10238,6312.0,sedan,0,0,1,0.0,0.0
2729,26-39,male,majority,10-19y,none,middle class,0.46,1.0,after 2015,0.0,1.0,10238,10212.0,sedan,1,0,1,0.0,0.0
2730,65+,male,majority,30y+,high school,middle class,0.34,1.0,before 2015,1.0,0.0,10238,4896.0,sedan,1,0,1,0.0,0.0
2731,26-39,male,majority,10-19y,university,upper class,0.49,1.0,before 2015,1.0,1.0,10238,6009.0,sedan,0,0,0,0.0,0.0
2732,40-64,female,majority,20-29y,none,working class,0.33,1.0,before 2015,1.0,0.0,10238,9878.0,sedan,0,0,0,0.0,0.0
2733,16-25,male,majority,0-9y,high school,poverty,0.43,0.0,before 2015,1.0,1.0,10238,10340.0,sedan,0,0,0,0.0,0.0
2734,40-64,male,majority,10-19y,university,working class,0.55,1.0,before 2015,0.0,0.0,10238,5289.0,sedan,0,0,0,0.0,0.0
2735,65+,male,majority,30y+,university,working class,0.61,1.0,before 2015,0.0,0.0,10238,7316.0,sedan,1,1,0,0.0,0.0
2736,65+,female,majority,30y+,none,middle class,0.55,1.0,after 2015,0.0,0.0,10238,8068.0,sedan,0,0,0,0.0,0.0
2737,40-64,female,majority,20-29y,none,poverty,0.68,0.0,after 2015,1.0,1.0,10238,4327.0,sedan,0,0,1,0.0,0.0
2738,40-64,male,majority,20-29y,high school,upper class,0.62,0.0,after 2015,1.0,1.0,10238,9533.0,sedan,0,0,1,0.0,0.0
2739,65+,male,majority,30y+,university,working class,0.66,0.0,after 2015,1.0,1.0,10238,7683.0,sedan,0,0,2,0.0,0.0
2740,40-64,female,majority,10-19y,none,poverty,0.34,1.0,before 2015,1.0,0.0,10238,12349.0,sports car,0,0,0,1.0,3250.85
2741,65+,female,majority,20-29y,none,middle class,0.43,1.0,after 2015,0.0,0.0,10238,2727.0,sedan,1,0,0,0.0,0.0
2742,65+,male,majority,20-29y,university,poverty,0.75,1.0,before 2015,1.0,0.0,10238,7496.0,sedan,0,0,0,0.0,0.0
2743,26-39,female,majority,10-19y,high school,upper class,0.62,0.0,before 2015,1.0,0.0,10238,7780.0,sedan,0,0,1,0.0,0.0
2744,40-64,male,majority,20-29y,none,upper class,0.63,0.0,after 2015,0.0,1.0,10238,7813.0,sedan,1,0,0,0.0,0.0
2745,26-39,female,majority,0-9y,university,working class,0.65,1.0,after 2015,1.0,0.0,10238,10759.0,sedan,1,0,0,0.0,0.0
2746,65+,female,majority,30y+,high school,working class,0.59,0.0,after 2015,0.0,0.0,10238,4827.0,sedan,0,1,2,0.0,0.0
2747,65+,male,majority,30y+,high school,poverty,0.77,1.0,after 2015,1.0,0.0,10238,12721.0,sedan,0,0,0,0.0,0.0
2748,40-64,male,majority,10-19y,university,middle class,0.52,1.0,before 2015,0.0,0.0,10238,8412.0,sedan,0,0,1,0.0,0.0
2749,40-64,female,majority,20-29y,none,upper class,0.69,1.0,after 2015,1.0,1.0,10238,7251.0,sedan,0,0,1,0.0,0.0
2750,26-39,male,majority,0-9y,none,working class,0.57,1.0,before 2015,1.0,0.0,10238,9582.0,sedan,0,0,0,0.0,0.0
2751,26-39,female,majority,10-19y,none,poverty,0.78,1.0,after 2015,0.0,1.0,10238,1000.0,sedan,0,0,2,1.0,10243.87
2752,65+,female,majority,30y+,none,poverty,0.54,0.0,before 2015,1.0,1.0,10238,6609.0,sedan,2,0,1,0.0,0.0
2753,26-39,male,majority,10-19y,university,middle class,0.77,1.0,after 2015,0.0,0.0,10238,5223.0,sedan,0,0,1,0.0,0.0
2754,40-64,male,majority,20-29y,none,upper class,0.64,1.0,after 2015,0.0,1.0,10238,6815.0,sedan,0,0,0,0.0,0.0
2755,26-39,female,majority,10-19y,high school,working class,0.62,0.0,before 2015,1.0,1.0,10238,9171.0,sedan,0,0,0,0.0,0.0
2756,26-39,female,majority,10-19y,university,working class,0.35,0.0,after 2015,1.0,1.0,10238,7532.0,sedan,0,0,2,0.0,0.0
2757,40-64,male,majority,20-29y,university,middle class,0.78,0.0,before 2015,1.0,1.0,10238,4453.0,sedan,0,0,0,0.0,0.0
2758,26-39,female,majority,0-9y,high school,middle class,0.53,1.0,before 2015,0.0,0.0,10238,4532.0,sedan,0,0,0,1.0,3487.79
2759,40-64,male,majority,20-29y,university,poverty,0.62,1.0,before 2015,1.0,1.0,10238,3625.0,sedan,2,1,3,0.0,0.0
2760,65+,male,majority,30y+,none,working class,0.32,0.0,before 2015,0.0,0.0,10238,9625.0,sedan,0,0,0,0.0,0.0
2761,26-39,female,majority,0-9y,university,upper class,0.4,0.0,after 2015,0.0,1.0,10238,2301.0,sedan,0,1,0,0.0,0.0
2762,65+,female,majority,30y+,university,working class,0.75,0.0,after 2015,0.0,1.0,10238,8536.0,sports car,2,0,0,0.0,0.0
2763,26-39,female,majority,10-19y,none,poverty,0.48,1.0,before 2015,1.0,0.0,10238,3545.0,sports car,0,1,0,0.0,0.0
2764,40-64,male,majority,20-29y,university,poverty,0.62,0.0,before 2015,1.0,0.0,10238,8985.0,sedan,0,0,1,1.0,2068.68
2765,65+,female,majority,30y+,high school,working class,0.37,1.0,before 2015,1.0,1.0,10238,7824.0,sports car,0,0,1,0.0,0.0
2766,26-39,female,majority,10-19y,high school,upper class,0.66,1.0,before 2015,0.0,1.0,10238,5814.0,sports car,0,0,0,0.0,0.0
2767,26-39,male,majority,10-19y,none,upper class,0.54,0.0,after 2015,1.0,1.0,10238,8710.0,sedan,1,0,0,0.0,0.0
2768,65+,female,majority,30y+,university,middle class,0.57,1.0,before 2015,1.0,1.0,10238,5220.0,sports car,0,0,1,1.0,5196.08
2769,16-25,male,majority,0-9y,university,poverty,0.57,1.0,after 2015,1.0,1.0,10238,4005.0,sedan,0,0,0,0.0,0.0
2770,26-39,male,majority,0-9y,university,middle class,0.52,0.0,before 2015,1.0,1.0,10238,2508.0,sedan,0,1,0,0.0,0.0
2771,40-64,male,majority,20-29y,none,poverty,0.32,1.0,after 2015,1.0,0.0,10238,5258.0,sedan,0,0,1,0.0,0.0
2772,26-39,female,majority,10-19y,university,upper class,0.69,0.0,before 2015,0.0,1.0,10238,4043.0,sedan,0,0,0,1.0,18747.42
2773,65+,female,majority,30y+,university,working class,0.36,1.0,before 2015,0.0,1.0,10238,8316.0,sedan,0,0,0,1.0,2721.65
2774,40-64,male,majority,10-19y,university,upper class,0.63,1.0,after 2015,1.0,0.0,10238,2482.0,sedan,1,0,0,0.0,0.0
2775,40-64,male,majority,20-29y,none,poverty,0.64,0.0,before 2015,1.0,1.0,10238,9360.0,sedan,1,0,1,0.0,0.0
2776,65+,male,majority,20-29y,university,upper class,0.37,0.0,after 2015,1.0,0.0,10238,1000.0,sedan,0,0,0,0.0,0.0
2777,40-64,female,majority,20-29y,none,upper class,0.76,1.0,after 2015,0.0,1.0,10238,8183.0,sedan,0,0,2,0.0,0.0
2778,26-39,male,majority,0-9y,university,upper class,0.37,1.0,before 2015,0.0,0.0,10238,1653.0,sedan,1,0,0,1.0,3367.06
2779,40-64,male,majority,20-29y,university,upper class,0.54,0.0,before 2015,1.0,0.0,10238,7462.0,sedan,0,0,0,0.0,0.0
2780,40-64,male,majority,10-19y,high school,working class,0.32,1.0,after 2015,1.0,0.0,10238,1134.0,sedan,1,0,0,0.0,0.0
2781,26-39,male,majority,10-19y,university,poverty,0.37,1.0,after 2015,1.0,0.0,10238,10657.0,sedan,0,0,0,0.0,0.0
2782,40-64,female,majority,20-29y,university,middle class,0.32,0.0,after 2015,1.0,1.0,10238,9939.0,sedan,0,0,1,0.0,0.0
2783,26-39,female,majority,10-19y,high school,working class,0.7,0.0,after 2015,0.0,0.0,10238,11174.0,sedan,2,0,0,0.0,0.0
2784,26-39,female,majority,10-19y,none,upper class,0.39,0.0,after 2015,0.0,0.0,10238,12247.0,sports car,0,0,0,0.0,0.0
2785,40-64,male,majority,10-19y,none,middle class,0.71,1.0,before 2015,1.0,0.0,10238,6059.0,sedan,0,0,1,0.0,0.0
2786,65+,male,majority,20-29y,none,poverty,0.55,1.0,before 2015,0.0,0.0,10238,4618.0,sedan,0,0,0,1.0,4641.98
2787,26-39,male,majority,0-9y,high school,working class,0.41,1.0,after 2015,1.0,1.0,10238,8109.0,sedan,0,0,0,0.0,0.0
2788,26-39,male,majority,10-19y,none,middle class,0.51,0.0,after 2015,0.0,0.0,10238,8759.0,sedan,2,0,1,0.0,0.0
2789,26-39,female,majority,10-19y,university,middle class,0.79,1.0,after 2015,1.0,1.0,10238,13366.0,sports car,0,0,1,0.0,0.0
2790,26-39,male,majority,10-19y,none,poverty,0.46,1.0,before 2015,1.0,1.0,10238,10407.0,sedan,1,0,1,0.0,0.0
2791,26-39,female,majority,0-9y,university,upper class,0.59,1.0,before 2015,0.0,1.0,10238,4366.0,sedan,0,0,1,0.0,0.0
2792,26-39,male,majority,0-9y,university,poverty,0.72,0.0,after 2015,0.0,1.0,10238,7088.0,sedan,0,0,1,0.0,0.0
2793,26-39,male,majority,10-19y,high school,middle class,0.68,1.0,before 2015,0.0,0.0,10238,6022.0,sedan,0,0,0,0.0,0.0
2794,26-39,male,majority,0-9y,high school,upper class,0.47,0.0,before 2015,0.0,1.0,10238,3968.0,sedan,0,0,1,0.0,0.0
2795,26-39,female,majority,10-19y,none,middle class,0.37,1.0,before 2015,1.0,1.0,10238,8589.0,sedan,1,0,2,0.0,0.0
2796,16-25,male,majority,0-9y,none,working class,0.65,1.0,before 2015,1.0,0.0,10238,13166.0,sedan,0,0,0,0.0,0.0
2797,40-64,male,majority,20-29y,university,poverty,0.52,0.0,before 2015,0.0,0.0,10238,5544.0,sedan,0,0,0,0.0,0.0
2798,16-25,male,majority,0-9y,none,working class,0.32,0.0,before 2015,1.0,0.0,10238,8019.0,sedan,1,0,0,0.0,0.0
2799,26-39,male,majority,0-9y,high school,middle class,0.72,1.0,after 2015,0.0,0.0,10238,6881.0,sedan,1,0,1,1.0,3993.48
2800,40-64,female,majority,10-19y,university,upper class,0.69,1.0,after 2015,0.0,1.0,10238,8986.0,sedan,0,0,0,0.0,0.0
2801,40-64,female,majority,10-19y,high school,upper class,0.54,0.0,after 2015,0.0,1.0,10238,1560.0,sedan,0,0,0,1.0,17387.72
2802,26-39,male,majority,0-9y,high school,middle class,0.39,1.0,before 2015,1.0,0.0,10238,2315.0,sedan,0,0,1,1.0,3022.97
2803,26-39,female,majority,10-19y,university,working class,0.63,1.0,after 2015,0.0,0.0,10238,6782.0,sports car,1,1,0,1.0,5428.64
2804,65+,male,majority,20-29y,university,poverty,0.51,1.0,before 2015,1.0,0.0,10238,8485.0,sedan,0,0,0,0.0,0.0
2805,40-64,female,majority,20-29y,university,middle class,0.69,1.0,after 2015,0.0,1.0,10238,7531.0,sedan,0,1,0,0.0,0.0
2806,26-39,female,majority,10-19y,none,middle class,0.4,0.0,after 2015,1.0,0.0,10238,7961.0,sedan,0,0,0,0.0,0.0
2807,26-39,male,majority,10-19y,university,poverty,0.56,1.0,after 2015,0.0,0.0,10238,4436.0,sedan,0,0,0,0.0,0.0
2808,26-39,female,majority,10-19y,university,middle class,0.77,1.0,before 2015,1.0,1.0,10238,11769.0,sedan,1,0,0,0.0,0.0
2809,16-25,male,majority,0-9y,high school,middle class,0.32,0.0,before 2015,0.0,1.0,10238,14498.0,sedan,1,0,0,0.0,0.0
2810,65+,female,majority,20-29y,none,poverty,0.55,1.0,after 2015,1.0,1.0,10238,5661.0,sedan,0,0,1,0.0,0.0
2811,26-39,female,majority,10-19y,university,poverty,0.61,0.0,after 2015,0.0,1.0,10238,7534.0,sedan,1,0,0,0.0,0.0
2812,40-64,female,majority,10-19y,university,working class,0.47,0.0,before 2015,1.0,1.0,10238,8062.0,sedan,0,0,1,0.0,0.0
2813,40-64,male,majority,20-29y,none,working class,0.42,1.0,before 2015,1.0,1.0,10238,8750.0,sports car,0,0,0,1.0,4709.53
2814,65+,male,majority,30y+,none,middle class,0.57,0.0,before 2015,0.0,0.0,10238,2330.0,sedan,0,0,0,1.0,1443.54
2815,16-25,female,majority,0-9y,high school,middle class,0.48,1.0,before 2015,1.0,0.0,10238,3852.0,sedan,0,0,0,1.0,3349.45
2816,40-64,male,majority,20-29y,none,middle class,0.57,0.0,before 2015,0.0,0.0,10238,6631.0,sedan,0,0,0,0.0,0.0
2817,26-39,male,majority,10-19y,university,upper class,0.69,1.0,before 2015,1.0,1.0,10238,7971.0,sports car,1,0,0,0.0,0.0
2818,40-64,male,majority,20-29y,high school,working class,0.44,1.0,after 2015,1.0,0.0,10238,16476.0,sedan,1,0,1,0.0,0.0
2819,26-39,male,majority,0-9y,high school,poverty,0.7,0.0,before 2015,0.0,0.0,10238,6215.0,sedan,0,0,0,0.0,0.0
2820,26-39,female,majority,10-19y,high school,middle class,0.78,1.0,before 2015,0.0,1.0,10238,11022.0,sedan,1,0,1,0.0,0.0
2821,65+,male,majority,30y+,high school,working class,0.39,0.0,after 2015,1.0,1.0,10238,8296.0,sedan,0,0,1,0.0,0.0
2822,65+,female,majority,30y+,university,poverty,0.32,0.0,before 2015,0.0,1.0,10238,8128.0,sedan,1,0,1,0.0,0.0
2823,26-39,male,majority,10-19y,high school,middle class,0.44,0.0,before 2015,1.0,0.0,10238,6803.0,sedan,1,0,1,0.0,0.0
2824,40-64,male,majority,20-29y,university,middle class,0.47,1.0,before 2015,1.0,1.0,10238,4059.0,sedan,0,0,0,0.0,0.0
2825,40-64,male,majority,20-29y,high school,working class,0.68,0.0,after 2015,1.0,0.0,10238,8459.0,sports car,0,0,0,0.0,0.0
2826,40-64,female,majority,20-29y,university,upper class,0.67,0.0,after 2015,1.0,0.0,10238,4656.0,sedan,0,0,1,1.0,8835.91
2827,26-39,male,majority,10-19y,high school,middle class,0.39,0.0,before 2015,0.0,0.0,10238,8461.0,sports car,0,0,1,0.0,0.0
2828,65+,female,majority,30y+,university,middle class,0.54,1.0,after 2015,1.0,1.0,10238,4601.0,sedan,0,0,0,0.0,0.0
2829,26-39,male,majority,0-9y,high school,poverty,0.75,1.0,before 2015,1.0,1.0,10238,5679.0,sedan,1,0,1,0.0,0.0
2830,40-64,male,majority,20-29y,none,working class,0.6,0.0,after 2015,0.0,0.0,10238,6608.0,sedan,0,0,0,0.0,0.0
2831,65+,female,majority,30y+,high school,poverty,0.4,0.0,before 2015,0.0,1.0,10238,15981.0,sedan,0,0,0,0.0,0.0
2832,26-39,male,majority,10-19y,high school,middle class,0.46,0.0,before 2015,1.0,1.0,10238,5573.0,sedan,0,0,0,0.0,0.0
2833,40-64,male,majority,10-19y,high school,upper class,0.46,0.0,before 2015,0.0,1.0,10238,3675.0,sedan,0,0,0,0.0,0.0
2834,16-25,male,majority,0-9y,university,working class,0.67,0.0,before 2015,1.0,1.0,10238,3133.0,sedan,0,0,2,1.0,5065.5
2835,16-25,male,majority,0-9y,university,middle class,0.49,0.0,after 2015,0.0,0.0,10238,3654.0,sedan,0,0,0,0.0,0.0
2836,40-64,female,majority,10-19y,none,middle class,0.54,0.0,before 2015,1.0,0.0,10238,5922.0,sedan,1,0,1,0.0,0.0
2837,40-64,female,majority,20-29y,high school,upper class,0.75,1.0,before 2015,1.0,1.0,10238,5025.0,sedan,0,0,0,0.0,0.0
2838,26-39,male,majority,0-9y,university,upper class,0.76,0.0,after 2015,0.0,1.0,10238,7554.0,sedan,0,0,0,0.0,0.0
2839,26-39,male,majority,10-19y,none,working class,0.49,1.0,before 2015,1.0,0.0,10238,4655.0,sedan,0,1,0,0.0,0.0
2840,40-64,male,majority,20-29y,high school,working class,0.66,1.0,before 2015,1.0,0.0,10238,4184.0,sedan,1,0,0,0.0,0.0
2841,40-64,female,majority,10-19y,none,poverty,0.79,0.0,after 2015,1.0,1.0,10238,1000.0,sedan,0,0,1,0.0,0.0
2842,26-39,female,majority,0-9y,high school,working class,0.36,0.0,after 2015,1.0,1.0,10238,11361.0,sedan,0,0,0,0.0,0.0
2843,65+,male,majority,30y+,university,working class,0.33,1.0,after 2015,0.0,1.0,10238,8877.0,sedan,0,0,0,0.0,0.0
2844,26-39,female,majority,0-9y,university,working class,0.73,0.0,before 2015,0.0,1.0,10238,6059.0,sedan,0,0,0,0.0,0.0
2845,26-39,female,majority,10-19y,university,working class,0.39,0.0,after 2015,0.0,0.0,10238,5005.0,sedan,0,0,2,0.0,0.0
2846,16-25,female,majority,0-9y,high school,working class,0.74,1.0,before 2015,0.0,1.0,10238,14192.0,sedan,1,0,1,0.0,0.0
2847,40-64,female,majority,10-19y,high school,working class,0.69,0.0,before 2015,0.0,1.0,10238,4345.0,sedan,0,0,1,0.0,0.0
2848,40-64,female,majority,10-19y,none,upper class,0.61,1.0,before 2015,0.0,0.0,10238,3396.0,sedan,0,0,0,0.0,0.0
2849,26-39,male,majority,0-9y,high school,middle class,0.79,1.0,before 2015,1.0,1.0,10238,8903.0,sedan,0,0,1,0.0,0.0
2850,65+,male,majority,30y+,high school,upper class,0.34,1.0,after 2015,0.0,1.0,10238,5271.0,sports car,0,0,0,0.0,0.0
2851,40-64,male,majority,20-29y,high school,upper class,0.54,1.0,after 2015,0.0,1.0,10238,4500.0,sedan,0,0,2,0.0,0.0
2852,26-39,female,majority,10-19y,university,upper class,0.6,0.0,after 2015,0.0,1.0,10238,8225.0,sports car,0,1,0,0.0,0.0
2853,26-39,female,majority,10-19y,none,working class,0.44,1.0,after 2015,1.0,1.0,10238,15057.0,sedan,0,0,0,0.0,0.0
2854,26-39,male,majority,10-19y,high school,middle class,0.67,0.0,before 2015,0.0,1.0,10238,7484.0,sedan,0,0,0,0.0,0.0
2855,26-39,female,majority,10-19y,high school,middle class,0.46,0.0,after 2015,1.0,0.0,10238,5193.0,sports car,1,0,0,0.0,0.0
2856,40-64,female,majority,20-29y,university,working class,0.75,1.0,before 2015,0.0,0.0,10238,10497.0,sedan,0,0,0,0.0,0.0
2857,40-64,male,majority,10-19y,university,middle class,0.37,0.0,after 2015,0.0,1.0,10238,10240.0,sedan,0,0,0,0.0,0.0
2858,26-39,male,majority,10-19y,university,middle class,0.3,0.0,before 2015,0.0,1.0,10238,8145.0,sedan,0,1,1,0.0,0.0
2859,16-25,female,majority,0-9y,high school,upper class,0.32,0.0,before 2015,1.0,0.0,10238,10881.0,sedan,0,0,0,0.0,0.0
2860,40-64,male,majority,20-29y,university,middle class,0.68,0.0,after 2015,1.0,0.0,10238,4401.0,sedan,0,0,0,0.0,0.0
2861,26-39,male,majority,0-9y,none,poverty,0.57,1.0,before 2015,1.0,1.0,10238,2984.0,sedan,0,0,1,1.0,4311.47
2862,40-64,male,majority,10-19y,high school,poverty,0.7,1.0,before 2015,0.0,0.0,10238,9988.0,sedan,1,0,1,0.0,0.0
2863,26-39,male,majority,10-19y,high school,poverty,0.53,1.0,before 2015,1.0,0.0,10238,6653.0,sports car,0,1,1,0.0,0.0
2864,40-64,female,majority,20-29y,university,working class,0.58,1.0,after 2015,0.0,0.0,10238,8426.0,sedan,0,0,0,0.0,0.0
2865,65+,male,majority,30y+,none,working class,0.67,0.0,after 2015,1.0,0.0,10238,12561.0,sedan,0,0,2,1.0,7657.45
2866,26-39,female,majority,10-19y,university,middle class,0.37,1.0,before 2015,0.0,1.0,10238,5541.0,sedan,2,0,1,0.0,0.0
2867,40-64,female,majority,20-29y,university,poverty,0.62,1.0,before 2015,0.0,1.0,10238,9039.0,sedan,0,0,0,0.0,0.0
2868,65+,female,majority,30y+,high school,poverty,0.54,1.0,after 2015,0.0,0.0,10238,12536.0,sedan,0,0,3,1.0,8070.73
2869,26-39,female,majority,10-19y,university,middle class,0.65,0.0,before 2015,0.0,1.0,10238,7092.0,sedan,2,0,0,0.0,0.0
2870,65+,female,majority,20-29y,high school,middle class,0.67,1.0,before 2015,1.0,1.0,10238,11458.0,sedan,0,0,2,0.0,0.0
2871,26-39,female,majority,10-19y,high school,working class,0.53,1.0,before 2015,0.0,0.0,10238,9846.0,sedan,1,0,0,1.0,3206.43
2872,26-39,female,majority,10-19y,university,upper class,0.74,0.0,before 2015,0.0,1.0,10238,6310.0,sedan,0,0,1,0.0,0.0
2873,16-25,male,majority,0-9y,university,upper class,0.69,1.0,after 2015,0.0,0.0,10238,6566.0,sedan,0,0,0,0.0,0.0
2874,26-39,female,majority,10-19y,none,middle class,0.53,1.0,before 2015,1.0,0.0,10238,1523.0,sports car,0,0,1,0.0,0.0
2875,40-64,male,majority,20-29y,high school,working class,0.73,0.0,after 2015,0.0,0.0,10238,12144.0,sports car,0,0,0,0.0,0.0
2876,26-39,male,majority,10-19y,high school,working class,0.75,0.0,before 2015,1.0,1.0,10238,8354.0,sedan,1,0,0,1.0,4139.11
2877,26-39,female,majority,10-19y,high school,middle class,0.32,1.0,before 2015,0.0,1.0,10238,9435.0,sedan,0,0,0,0.0,0.0
2878,26-39,female,majority,0-9y,university,upper class,0.43,1.0,before 2015,0.0,1.0,10238,9345.0,sports car,0,0,0,0.0,0.0
2879,40-64,female,majority,20-29y,university,working class,0.57,0.0,before 2015,1.0,1.0,10238,16396.0,sedan,0,0,0,0.0,0.0
2880,65+,male,majority,30y+,high school,middle class,0.69,1.0,before 2015,0.0,0.0,10238,3763.0,sedan,1,0,1,0.0,0.0
2881,26-39,female,majority,10-19y,university,upper class,0.74,0.0,after 2015,1.0,0.0,10238,14294.0,sedan,0,0,0,1.0,2522.89
2882,40-64,female,majority,10-19y,none,working class,0.33,1.0,after 2015,1.0,1.0,10238,9461.0,sedan,1,0,0,0.0,0.0
2883,26-39,female,majority,0-9y,none,upper class,0.64,1.0,before 2015,0.0,0.0,10238,7848.0,sedan,0,0,0,0.0,0.0
2884,40-64,male,majority,20-29y,university,upper class,0.36,0.0,before 2015,0.0,1.0,10238,4691.0,sedan,0,0,1,0.0,0.0
2885,40-64,female,majority,10-19y,university,upper class,0.61,1.0,before 2015,1.0,0.0,10238,8936.0,sedan,0,0,1,0.0,0.0
2886,40-64,male,majority,10-19y,high school,upper class,0.39,1.0,after 2015,1.0,1.0,10238,6086.0,sedan,0,0,1,0.0,0.0
2887,40-64,female,majority,20-29y,high school,middle class,0.33,0.0,before 2015,1.0,1.0,10238,10030.0,sports car,0,0,1,0.0,0.0
2888,40-64,female,majority,20-29y,university,working class,0.4,0.0,before 2015,0.0,1.0,10238,9126.0,sedan,2,0,0,0.0,0.0
2889,26-39,male,majority,10-19y,high school,upper class,0.42,0.0,before 2015,1.0,1.0,10238,5855.0,sedan,0,0,0,0.0,0.0
2890,26-39,female,majority,10-19y,high school,working class,0.54,1.0,after 2015,0.0,0.0,10238,12921.0,sedan,0,0,1,1.0,4037.87
2891,40-64,male,majority,20-29y,none,middle class,0.59,0.0,before 2015,0.0,0.0,10238,11140.0,sports car,1,0,0,0.0,0.0
