user_id,brake_wear_pct,tyre_tread_mm,battery_soh_pct,oil_quality_pct,last_service_date
USR_10016,29.7,5.94,95.8,98.0,2024-05-18
USR_10017,56.2,3.54,76.5,44.2,2024-09-06
USR_10018,40.8,4.79,87.3,89.3,2024-07-04
USR_10019,15.8,1.88,77.9,35.5,2025-03-01
USR_10020,56.9,3.34,88.4,72.1,2024-10-07
USR_10021,40.0,4.75,90.1,95.8,2025-11-06
USR_10022,38.2,1.58,74.7,66.2,2024-06-02
USR_10023,48.8,5.74,93.8,33.0,2024-04-17
USR_10024,22.7,2.62,93.7,91.5,2024-02-05
USR_10025,34.9,7.01,77.1,24.3,2024-06-02
USR_10026,23.1,6.22,93.7,45.5,2024-12-03
USR_10027,43.1,2.12,65.8,29.8,2025-02-18
USR_10028,22.0,3.21,80.1,59.8,2024-05-11
USR_10029,18.2,5.95,71.9,29.5,2025-05-03
USR_10030,30.5,4.9,80.1,63.2,2024-10-17
USR_10031,54.7,3.78,99.1,13.4,2025-11-05
USR_10032,59.9,1.34,88.5,69.0,2024-11-02
USR_10033,56.1,5.91,100.0,73.1,2024-08-25
USR_10034,33.1,0.5,95.6,70.8,2024-02-06
USR_10035,30.0,4.61,93.6,45.7,2024-08-01
USR_10036,48.2,5.78,81.8,13.3,2025-03-28
USR_10037,31.0,4.07,79.3,14.2,2024-10-08
USR_10038,42.9,2.18,91.5,84.1,2024-10-21
USR_10039,59.5,3.86,91.6,57.5,2024-04-05
USR_10040,18.9,7.09,79.7,66.6,2024-11-07
USR_10041,45.9,7.94,88.8,24.1,2024-06-29
USR_10042,38.9,5.25,81.5,22.5,2025-12-11
USR_10043,32.1,6.44,97.3,43.4,2025-09-18
USR_10044,35.9,4.84,96.5,39.5,2024-03-12
USR_10045,34.5,2.75,93.0,62.1,2024-11-15
USR_10046,62.0,1.77,95.2,12.4,2025-07-27
USR_10047,56.2,2.54,99.2,43.1,2024-06-19
USR_10048,44.5,2.68,94.0,10.5,2025-03-06
USR_10049,33.4,3.39,87.1,48.9,2024-03-09
USR_10050,64.7,3.99,69.5,45.7,2024-07-05
USR_10051,37.4,4.81,90.8,84.7,2025-08-09
USR_10052,21.7,4.96,80.0,45.5,2025-10-27
USR_10053,15.7,4.25,100.0,25.2,2025-02-16
USR_10054,63.0,2.27,78.0,61.5,2024-12-23
USR_10055,26.2,4.54,100.0,38.1,2024-10-16
USR_10056,30.2,2.35,89.7,23.5,2025-01-12
USR_10057,43.6,7.41,79.4,42.2,2025-07-16
USR_10058,56.5,4.96,96.1,77.9,2024-05-09
USR_10059,41.5,2.39,77.7,49.7,2025-04-03
USR_10060,13.4,5.12,100.0,78.6,2024-04-03
USR_10061,41.8,2.16,78.5,78.6,2024-08-15
USR_10062,83.2,6.69,83.1,56.5,2024-07-19
USR_10063,40.7,2.43,84.9,54.9,2024-07-20
USR_10064,67.4,3.38,92.7,64.5,2024-08-03
USR_10065,62.2,0.56,83.7,36.5,2024-10-22
USR_10066,64.4,3.51,80.4,50.7,2025-04-05
USR_10067,44.1,2.74,91.4,29.5,2024-10-11
USR_10068,41.4,3.27,100.0,61.0,2024-07-09
USR_10069,34.2,2.29,79.5,52.8,2024-08-07
USR_10070,27.9,6.96,87.2,40.1,2024-10-25
USR_10071,31.6,3.45,89.6,21.0,2025-07-23
USR_10072,40.9,3.7,68.5,51.0,2025-10-10
USR_10073,39.8,6.28,100.0,98.1,2024-08-21
USR_10074,69.6,1.34,98.1,89.4,2024-10-29
USR_10075,26.2,3.0,79.5,46.4,2024-03-30
USR_10076,54.4,2.95,75.1,32.2,2025-10-06
USR_10077,53.6,5.46,79.0,69.9,2025-04-17
USR_10078,69.2,4.07,67.2,80.0,2024-07-02
USR_10079,30.3,7.24,72.8,12.9,2024-10-12
USR_10080,33.2,5.37,63.4,86.3,2024-05-16
USR_10081,49.6,2.74,76.5,76.4,2024-03-25
USR_10082,55.1,2.43,69.1,47.8,2025-07-09
USR_10083,44.3,4.24,94.6,52.5,2025-06-15
USR_10084,40.3,0.57,89.5,47.2,2025-06-04
USR_10085,57.4,2.07,93.7,22.2,2025-06-07
USR_10086,17.5,3.09,83.4,76.6,2024-08-06
USR_10087,39.0,4.97,84.0,35.5,2025-04-29
USR_10088,44.2,5.78,82.4,38.1,2025-11-16
USR_10089,15.0,4.95,80.5,55.9,2025-01-26
USR_10090,36.8,5.33,83.6,28.9,2025-03-01
USR_10091,28.2,4.09,95.0,45.1,2025-05-31
USR_10092,36.2,4.46,84.2,89.6,2024-07-19
USR_10093,62.1,4.84,85.1,34.2,2025-02-01
USR_10094,43.1,3.49,82.1,16.8,2025-07-14
USR_10095,59.5,2.72,96.2,27.4,2025-11-06
USR_10096,64.7,4.78,100.0,35.0,2025-04-21
USR_10097,38.0,1.92,88.6,29.6,2025-09-27
USR_10098,17.8,1.17,77.3,67.4,2024-09-23
USR_10099,43.7,3.9,95.4,25.0,2024-04-27
USR_10100,30.9,3.61,72.6,76.5,2024-12-06
USR_10101,52.3,5.43,63.9,44.4,2025-07-17
USR_10102,52.2,4.96,74.6,75.6,2025-03-11
USR_10103,64.4,3.32,81.1,23.3,2024-12-28
USR_10104,50.5,1.96,85.6,77.5,2025-09-05
USR_10105,17.4,2.28,85.1,95.8,2025-08-18
USR_10106,35.3,2.84,81.4,51.5,2025-10-25
USR_10107,37.5,4.34,90.4,51.1,2024-06-09
USR_10108,65.1,4.72,79.2,40.9,2024-07-10
USR_10109,23.2,0.5,74.3,82.3,2025-02-28
USR_10110,25.9,5.0,72.0,61.5,2025-11-18
USR_10111,23.7,4.65,84.3,99.1,2025-10-14
USR_10112,30.8,4.98,79.8,34.7,2025-08-29
USR_10113,58.5,5.93,80.7,81.5,2025-02-22
USR_10114,34.1,2.04,90.6,87.5,2025-11-21
USR_10115,59.2,5.35,91.8,61.3,2025-05-02
USR_10116,50.4,1.08,93.5,67.9,2025-01-06
USR_10117,28.5,3.69,82.6,28.1,2024-02-11
USR_10118,35.6,0.71,76.2,36.4,2024-12-18
USR_10119,55.2,3.06,79.9,10.4,2024-07-24
USR_10120,52.5,6.6,100.0,43.8,2024-06-25
USR_10121,16.9,4.45,87.2,56.8,2025-02-18
USR_10122,29.3,4.59,82.0,54.3,2025-10-27
USR_10123,23.9,4.33,77.2,98.2,2024-06-16
USR_10124,45.4,4.69,91.4,45.0,2024-02-21
USR_10125,70.1,4.66,79.1,22.5,2025-03-23
USR_10126,13.4,4.13,96.2,79.5,2025-05-18
USR_10127,53.0,2.71,89.9,72.4,2024-10-29
USR_10128,30.8,5.54,60.7,76.4,2025-05-04
USR_10129,9.0,4.37,88.9,92.0,2024-12-02
USR_10130,30.9,2.96,80.4,55.7,2024-08-25
USR_10131,34.6,5.99,86.6,62.2,2024-08-26
USR_10132,35.5,4.56,76.2,59.2,2024-04-23
USR_10133,59.8,5.72,58.1,18.8,2024-06-08
USR_10134,28.9,3.74,95.0,74.8,2025-07-31
USR_10135,12.7,4.36,89.8,42.0,2024-08-26
USR_10136,30.0,4.13,72.4,55.6,2025-05-03
USR_10137,57.2,2.11,75.9,75.0,2025-11-25
USR_10138,20.7,4.65,100.0,55.9,2025-02-09
USR_10139,31.2,5.09,92.8,48.7,2025-08-06
USR_10140,35.8,3.49,92.8,43.7,2024-04-10
USR_10141,19.2,5.02,84.7,89.7,2024-11-05
USR_10142,37.4,6.11,94.6,91.1,2024-02-22
USR_10143,34.9,3.68,83.4,31.8,2025-01-03
USR_10144,18.6,4.48,100.0,67.9,2024-04-29
USR_10145,16.6,6.04,100.0,49.8,2025-06-26
USR_10146,23.1,7.0,93.7,60.3,2025-06-04
USR_10147,52.0,4.8,91.5,71.2,2025-11-23
USR_10148,52.1,5.78,78.8,62.9,2025-01-29
USR_10149,46.2,1.35,68.0,28.4,2025-10-07
USR_10150,30.5,3.2,100.0,32.6,2025-04-29
USR_10151,28.1,2.72,100.0,13.4,2024-07-03
USR_10152,46.1,3.69,86.5,14.6,2024-03-03
USR_10153,72.3,1.81,83.3,82.0,2025-10-14
USR_10154,35.7,4.14,89.7,71.9,2025-08-24
USR_10155,56.0,2.44,86.1,79.7,2025-04-13
USR_10156,57.6,1.64,66.7,80.6,2024-07-09
USR_10157,22.2,4.07,74.1,67.2,2025-01-31
USR_10158,21.2,5.46,90.5,18.1,2024-12-24
USR_10159,27.7,2.25,83.1,59.0,2024-09-09
USR_10160,40.7,5.46,86.2,64.6,2024-11-13
USR_10161,21.4,4.87,82.9,92.9,2024-10-27
USR_10162,21.5,2.34,96.5,95.8,2024-05-24
USR_10163,21.8,3.89,73.0,10.5,2024-04-12
USR_10164,50.4,6.24,85.3,46.0,2025-07-05
USR_10165,42.6,6.96,85.0,83.0,2025-02-22
USR_10166,30.0,4.73,77.3,52.4,2024-06-15
USR_10167,26.2,5.25,82.8,24.8,2024-06-04
USR_10168,63.6,1.73,83.3,51.6,2025-03-27
USR_10169,36.4,3.7,86.2,83.3,2024-07-28
USR_10170,25.5,5.72,89.6,39.8,2025-07-25
USR_10171,40.7,5.5,100.0,79.2,2024-08-22
USR_10172,20.8,3.75,90.7,34.6,2024-11-02
USR_10173,64.8,2.71,83.8,43.3,2024-03-21
USR_10174,15.5,3.71,92.8,22.3,2025-07-04
USR_10175,31.8,2.67,93.7,56.0,2024-09-09
USR_10176,50.4,2.74,78.2,56.9,2024-02-13
USR_10177,17.5,6.31,92.9,74.0,2024-05-08
USR_10178,28.7,5.45,89.4,20.7,2024-03-11
USR_10179,50.2,2.08,90.0,48.2,2025-11-05
USR_10180,43.4,3.95,88.8,67.3,2024-10-29
USR_10181,34.4,2.13,79.1,68.0,2024-04-06
USR_10182,60.1,3.0,87.6,65.5,2024-03-05
USR_10183,34.2,4.1,93.3,89.4,2024-10-06
USR_10184,50.4,6.59,92.8,49.0,2025-07-22
USR_10185,33.4,2.5,74.8,75.6,2024-11-09
USR_10186,42.6,6.91,76.5,64.9,2025-06-21
USR_10187,49.1,3.5,94.4,98.6,2024-06-12
USR_10188,35.2,3.71,88.1,39.7,2025-02-23
USR_10189,15.4,4.94,93.9,42.3,2024-04-02
USR_10190,24.6,4.23,89.1,55.1,2024-08-22
USR_10191,40.8,4.89,92.8,50.7,2025-02-01
USR_10192,14.5,7.03,88.1,55.6,2024-03-25
USR_10193,15.6,4.01,100.0,31.8,2025-01-05
USR_10194,26.2,3.33,63.0,41.5,2025-04-17
USR_10195,30.6,6.05,84.4,98.4,2025-08-05
USR_10196,10.2,3.44,71.7,49.9,2024-11-09
USR_10197,26.4,3.76,84.6,66.1,2025-10-25
USR_10198,40.3,6.55,67.0,52.9,2025-06-27
USR_10199,20.4,6.52,90.9,58.3,2025-09-07
USR_10200,31.5,4.47,92.9,40.3,2025-09-10
USR_10201,63.5,1.2,92.6,92.5,2025-03-29
USR_10202,54.5,1.31,80.8,53.1,2025-07-20
USR_10203,23.2,5.24,80.7,57.6,2025-06-03
USR_10204,55.4,5.83,80.7,45.5,2025-08-13
USR_10205,50.9,4.56,93.6,63.5,2025-05-18
USR_10206,42.3,4.11,100.0,72.3,2025-07-28
USR_10207,29.6,3.69,96.6,99.3,2024-09-19
USR_10208,8.7,6.29,84.7,21.7,2024-08-07
USR_10209,66.5,4.85,99.0,53.2,2025-01-05
USR_10210,52.2,4.44,79.1,50.4,2025-01-10
USR_10211,24.5,2.38,65.4,62.3,2024-12-30
USR_10212,44.2,4.09,82.0,46.0,2025-04-02
USR_10213,24.0,6.33,97.3,88.8,2025-04-03
USR_10214,40.8,2.37,77.4,33.9,2024-11-24
USR_10215,31.7,3.51,92.3,28.0,2024-12-03
USR_10216,51.6,2.22,90.3,12.5,2025-03-24
USR_10217,10.9,2.74,79.1,27.0,2024-02-13
USR_10218,11.1,5.06,83.1,42.6,2024-05-14
USR_10219,18.2,6.23,73.1,57.9,2024-07-03
USR_10220,32.3,4.95,91.5,63.0,2025-10-17
USR_10221,50.7,4.45,63.1,52.3,2025-01-12
USR_10222,21.2,3.91,86.5,65.2,2025-10-15
USR_10223,51.4,2.89,93.9,20.4,2025-03-29
USR_10224,28.8,5.2,100.0,30.1,2024-06-18
USR_10225,15.4,5.09,71.2,36.6,2024-12-16
USR_10226,44.9,4.19,79.7,40.7,2025-09-06
USR_10227,18.0,5.74,97.6,53.4,2025-10-07
USR_10228,83.1,2.73,77.8,97.9,2025-03-23
USR_10229,66.2,3.12,79.7,59.7,2024-02-27
USR_10230,25.9,2.89,78.6,81.6,2025-12-10
USR_10231,70.4,6.45,83.8,54.8,2024-05-25
USR_10232,56.2,2.03,72.7,93.2,2025-04-02
USR_10233,51.5,6.12,97.6,21.7,2024-03-08
USR_10234,20.9,2.47,77.8,41.6,2024-11-01
USR_10235,62.5,2.77,82.2,55.5,2024-12-23
USR_10236,41.0,2.94,99.0,34.2,2024-03-06
USR_10237,42.8,5.11,86.8,62.9,2025-01-31
USR_10238,25.2,4.14,78.9,60.7,2024-03-07
USR_10239,13.3,3.9,100.0,84.2,2025-06-23
USR_10240,39.1,3.4,74.1,53.2,2024-02-04
USR_10241,35.0,3.14,98.9,33.9,2024-10-13
USR_10242,95.3,3.11,81.4,70.7,2024-06-05
USR_10243,69.7,2.31,81.1,17.9,2024-04-17
USR_10244,29.4,7.05,80.3,13.0,2024-02-19
USR_10245,52.0,3.15,84.9,54.2,2025-10-27
USR_10246,65.2,1.66,77.8,52.7,2025-10-03
USR_10247,44.2,5.32,97.3,44.1,2024-10-02
USR_10248,16.7,2.8,73.2,53.3,2024-09-03
USR_10249,43.2,1.97,71.9,29.1,2024-12-12
USR_10250,6.9,5.8,81.2,73.1,2025-08-14
USR_10251,13.5,4.13,74.0,35.7,2024-09-02
USR_10252,44.4,2.84,94.6,73.6,2024-02-02
USR_10253,68.3,4.93,85.1,38.5,2025-09-18
USR_10254,29.4,4.56,81.0,41.7,2025-04-03
USR_10255,45.5,5.17,92.8,57.8,2025-04-06
USR_10256,58.7,2.74,87.2,28.4,2025-08-15
USR_10257,19.8,5.39,77.0,95.9,2025-06-08
USR_10258,34.8,3.42,92.0,81.1,2024-12-10
USR_10259,31.8,3.24,85.0,22.0,2024-04-21
USR_10260,22.0,3.84,83.9,73.5,2024-10-08
USR_10261,39.9,6.14,94.1,93.6,2024-09-18
USR_10262,45.3,3.01,79.2,83.5,2024-12-27
USR_10263,20.3,3.75,68.9,33.5,2025-12-07
USR_10264,60.3,5.72,95.9,64.2,2024-11-18
USR_10265,25.7,0.5,82.5,22.2,2025-05-02
USR_10266,53.3,6.23,87.7,74.0,2024-01-27
USR_10267,71.4,3.75,86.5,17.7,2025-09-18
USR_10268,63.2,2.17,86.8,52.3,2024-06-10
USR_10269,61.4,5.38,67.3,87.5,2024-05-02
USR_10270,41.1,2.46,69.4,43.7,2025-02-23
USR_10271,57.5,6.53,84.6,16.4,2025-09-28
USR_10272,69.9,3.0,77.8,46.9,2025-06-10
USR_10273,36.0,3.65,76.0,89.3,2024-05-05
USR_10274,80.6,1.5,83.0,70.9,2024-06-20
USR_10275,55.0,4.11,90.3,50.1,2025-07-12
USR_10276,33.2,4.5,84.8,30.1,2024-12-30
USR_10277,41.9,6.97,98.1,29.7,2024-10-09
USR_10278,35.6,6.11,85.6,53.2,2024-06-09
USR_10279,26.7,1.74,95.7,88.8,2025-08-06
USR_10280,83.6,5.88,80.6,58.7,2025-01-25
USR_10281,18.8,5.33,72.1,64.9,2025-01-18
USR_10282,26.8,2.96,87.5,81.8,2024-05-12
USR_10283,47.8,2.18,82.0,15.2,2024-01-27
USR_10284,57.8,4.62,85.1,15.9,2024-03-18
USR_10285,39.8,5.27,90.4,76.2,2024-10-12
USR_10286,33.1,5.58,79.2,33.8,2024-10-19
USR_10287,74.6,3.48,67.1,18.8,2024-07-30
USR_10288,40.0,4.51,80.3,78.1,2024-06-08
USR_10289,33.4,6.19,79.2,86.3,2025-03-04
USR_10290,43.5,4.99,82.2,62.0,2024-09-07
USR_10291,54.9,3.74,83.3,73.4,2025-06-03
USR_10292,11.2,5.64,71.0,99.2,2025-04-15
USR_10293,14.4,3.94,85.9,68.6,2024-07-21
USR_10294,58.4,3.83,78.9,26.9,2025-04-18
USR_10295,30.2,4.64,90.9,66.4,2024-08-15
USR_10296,44.1,5.28,67.7,40.0,2024-03-10
USR_10297,29.8,2.62,75.4,10.4,2024-02-14
USR_10298,33.5,5.73,84.0,22.3,2024-12-18
USR_10299,20.4,1.52,92.3,53.2,2024-12-23
USR_10300,13.5,3.52,93.4,19.5,2024-09-18
USR_10301,13.6,5.05,95.4,64.2,2024-09-23
USR_10302,42.6,1.98,64.4,69.9,2024-10-20
USR_10303,40.2,6.46,81.5,68.2,2025-09-01
USR_10304,57.3,2.65,69.3,70.8,2025-12-05
USR_10305,57.7,0.77,86.4,91.7,2024-12-29
USR_10306,28.4,5.72,77.3,13.9,2025-07-18
USR_10307,59.1,4.3,100.0,67.4,2024-02-18
USR_10308,25.6,4.58,68.7,23.9,2025-05-03
USR_10309,43.4,1.91,88.4,85.5,2025-11-04
USR_10310,57.8,4.0,70.3,14.3,2024-02-07
USR_10311,39.2,5.14,74.5,95.0,2025-01-13
USR_10312,39.8,4.2,96.1,35.7,2024-04-06
USR_10313,34.4,7.8,84.0,23.8,2025-05-05
USR_10314,28.9,0.92,89.2,77.9,2025-11-13
USR_10315,26.1,3.58,82.7,44.6,2024-07-30
USR_10316,54.3,2.66,90.5,34.1,2024-06-03
USR_10317,31.8,8.0,79.0,12.2,2025-06-14
USR_10318,45.7,0.5,77.5,30.6,2025-03-16
USR_10319,25.9,4.76,97.9,61.3,2024-01-24
USR_10320,12.4,5.58,76.0,20.9,2025-06-21
USR_10321,35.0,4.1,79.7,66.9,2025-01-08
USR_10322,15.2,3.93,95.2,97.8,2025-03-09
USR_10323,31.3,6.09,81.7,13.2,2025-10-05
USR_10324,59.5,1.57,77.9,61.2,2024-06-06
USR_10325,30.2,6.16,84.6,54.6,2024-07-18
USR_10326,21.5,6.28,93.1,67.1,2025-04-23
USR_10327,35.9,3.44,67.8,55.6,2024-07-26
USR_10328,72.6,5.76,81.8,69.3,2025-10-16
USR_10329,60.6,4.96,81.3,77.6,2025-06-17
USR_10330,32.7,6.16,74.7,21.1,2025-10-25
USR_10331,32.0,2.09,92.6,64.9,2024-09-11
USR_10332,46.7,1.93,78.5,47.6,2024-10-19
USR_10333,50.1,5.54,75.9,65.8,2025-05-19
USR_10334,13.1,4.09,82.3,52.7,2025-01-22
USR_10335,25.0,4.69,79.0,32.4,2024-02-19
USR_10336,8.3,4.36,84.3,25.8,2024-08-27
USR_10337,70.4,4.28,72.5,12.8,2024-02-17
USR_10338,37.0,7.73,80.8,70.3,2025-04-11
USR_10339,56.0,2.36,93.7,16.4,2025-03-31
USR_10340,48.0,3.77,98.4,95.8,2025-01-29
USR_10341,43.8,5.92,81.3,29.8,2024-06-30
USR_10342,26.7,7.58,84.4,75.6,2024-07-15
USR_10343,13.7,5.59,100.0,39.1,2025-02-05
USR_10344,37.7,4.23,76.3,67.8,2025-10-08
USR_10345,52.0,2.44,72.4,82.2,2024-12-23
USR_10346,54.7,3.64,94.3,40.6,2025-02-01
USR_10347,30.0,1.75,87.7,64.8,2024-10-26
USR_10348,12.1,4.34,97.9,17.9,2025-03-29
USR_10349,34.0,3.71,98.9,64.9,2024-07-26
USR_10350,36.5,3.1,100.0,96.2,2025-10-03
USR_10351,32.2,0.77,74.5,32.8,2025-04-03
USR_10352,26.5,1.43,97.7,48.7,2025-07-10
USR_10353,17.3,4.9,77.2,27.2,2025-09-25
USR_10354,44.0,2.27,80.0,91.1,2025-06-28
USR_10355,38.6,1.48,84.6,67.2,2025-06-19
USR_10356,65.7,2.3,100.0,25.3,2024-05-24
USR_10357,61.0,4.03,100.0,51.1,2025-08-28
USR_10358,60.3,3.79,92.8,17.1,2025-02-18
USR_10359,37.3,2.35,76.5,51.4,2024-06-25
USR_10360,65.5,3.96,77.8,30.0,2024-11-10
USR_10361,16.2,0.5,87.1,27.9,2025-12-12
USR_10362,60.6,4.67,93.8,27.0,2024-10-12
USR_10363,37.0,3.95,81.2,79.7,2025-09-07
USR_10364,34.8,6.12,71.1,34.0,2024-04-20
USR_10365,13.8,7.73,75.7,35.1,2024-12-03
USR_10366,48.0,2.99,91.9,20.8,2025-05-14
USR_10367,7.3,3.17,97.2,94.3,2025-04-02
USR_10368,36.2,5.63,100.0,25.7,2025-06-03
USR_10369,12.9,3.86,92.6,94.1,2024-12-20
USR_10370,11.0,1.89,90.1,82.4,2024-05-11
USR_10371,49.7,4.34,90.9,67.5,2024-06-17
USR_10372,26.4,5.63,97.0,79.2,2025-11-04
USR_10373,24.8,3.83,72.8,73.2,2025-04-30
USR_10374,42.9,2.62,81.1,77.1,2024-11-08
USR_10375,52.5,2.05,94.5,34.9,2025-02-12
USR_10376,26.1,6.28,100.0,95.2,2024-07-16
USR_10377,32.7,4.31,93.7,28.1,2025-07-10
USR_10378,20.1,4.44,72.0,82.7,2025-07-15
USR_10379,20.9,3.11,100.0,24.2,2025-11-12
USR_10380,30.5,3.2,81.9,84.8,2024-08-04
USR_10381,38.8,3.19,78.1,93.5,2024-09-18
USR_10382,56.0,5.21,100.0,32.8,2024-08-13
USR_10383,45.8,3.72,89.1,50.5,2024-07-25
USR_10384,71.6,1.89,95.2,81.2,2024-05-21
USR_10385,19.7,5.88,93.7,98.1,2025-09-30
USR_10386,39.7,3.89,88.4,67.0,2024-07-16
USR_10387,13.6,3.66,98.8,74.1,2024-11-12
USR_10388,40.5,2.08,94.8,28.9,2024-02-15
USR_10389,75.5,4.8,100.0,17.8,2024-03-20
USR_10390,31.7,5.7,75.0,38.9,2025-05-08
USR_10391,38.7,5.21,99.0,64.8,2025-10-14
USR_10392,36.2,7.36,89.7,67.5,2024-02-14
USR_10393,48.0,3.49,77.5,10.9,2024-12-29
USR_10394,22.0,5.89,89.7,18.5,2024-09-29
USR_10395,50.8,4.27,85.5,75.8,2025-06-28
USR_10396,55.9,4.77,81.8,61.1,2025-07-02
USR_10397,28.4,2.1,92.0,46.2,2024-03-07
USR_10398,25.6,1.06,77.8,26.9,2025-04-19
USR_10399,42.5,4.07,81.1,53.5,2025-01-14
USR_10400,47.4,2.96,75.9,47.8,2024-10-11
USR_10401,9.7,3.86,73.3,81.8,2024-11-23
USR_10402,48.0,2.35,87.4,45.7,2025-06-23
USR_10403,23.3,3.24,95.3,13.2,2025-02-06
USR_10404,23.5,5.97,74.9,82.2,2024-02-19
USR_10405,32.6,3.19,86.3,23.4,2025-09-29
USR_10406,22.4,4.43,94.9,28.6,2024-07-16
USR_10407,27.2,3.34,63.1,60.7,2025-11-28
USR_10408,21.6,6.01,97.9,33.3,2024-05-09
USR_10409,49.9,4.42,84.5,92.4,2025-10-26
USR_10410,47.4,6.11,80.9,69.1,2025-06-01
USR_10411,41.0,2.42,83.2,20.6,2024-05-08
USR_10412,43.3,3.33,63.8,52.7,2025-03-06
USR_10413,35.8,5.93,92.5,70.3,2025-01-18
USR_10414,32.4,4.11,91.8,89.6,2025-06-22
USR_10415,52.4,3.03,71.7,86.7,2025-11-15
USR_10416,60.8,4.75,92.3,29.0,2024-03-09
USR_10417,30.7,3.46,100.0,35.5,2025-02-27
USR_10418,38.6,2.11,75.2,93.5,2025-01-11
USR_10419,40.0,1.07,83.3,33.5,2024-02-13
USR_10420,74.6,3.34,85.5,22.4,2024-03-23
USR_10421,38.1,4.86,80.2,10.6,2024-06-19
USR_10422,52.9,2.87,85.9,14.0,2024-06-06
USR_10423,40.2,1.98,77.7,90.2,2025-10-19
USR_10424,7.7,3.19,90.1,27.8,2025-04-25
USR_10425,6.7,3.46,80.6,88.5,2024-02-14
USR_10426,16.8,7.02,100.0,34.9,2025-01-28
USR_10427,21.5,6.32,100.0,35.7,2025-01-13
USR_10428,32.6,2.45,79.9,49.7,2024-04-04
USR_10429,28.8,4.56,95.0,44.3,2024-11-21
USR_10430,41.5,3.86,97.3,43.4,2024-03-08
USR_10431,59.0,4.15,97.4,35.0,2024-06-20
USR_10432,23.8,3.05,97.4,93.8,2025-03-13
USR_10433,60.3,4.04,75.7,77.1,2024-02-15
USR_10434,53.2,4.35,88.0,11.8,2024-10-29
USR_10435,53.2,3.98,84.0,26.4,2025-11-30
USR_10436,43.8,4.99,77.4,64.0,2024-07-23
USR_10437,29.0,4.17,80.7,10.1,2024-05-04
USR_10438,43.8,4.45,60.2,21.9,2025-05-24
USR_10439,43.9,5.88,96.6,30.0,2025-02-09
USR_10440,41.8,2.58,87.2,75.8,2024-06-23
USR_10441,61.1,4.74,71.0,87.7,2024-10-01
USR_10442,11.2,3.29,89.4,42.0,2024-02-20
USR_10443,33.1,4.69,87.9,31.0,2025-11-23
USR_10444,94.7,0.9,87.7,46.4,2025-08-15
USR_10445,39.1,5.35,89.3,76.6,2025-08-17
USR_10446,37.4,4.63,84.6,59.6,2025-06-20
USR_10447,27.4,4.08,88.4,87.2,2025-02-26
USR_10448,48.6,4.53,80.5,28.5,2025-10-11
USR_10449,43.2,4.42,80.0,10.1,2025-07-04
USR_10450,75.0,1.46,92.6,70.7,2024-06-14
USR_10451,77.9,5.31,82.6,44.1,2025-07-02
USR_10452,35.5,6.11,93.7,82.1,2024-09-03
USR_10453,41.3,3.56,70.4,38.1,2025-07-07
USR_10454,39.1,4.53,97.3,63.9,2024-05-08
USR_10455,18.0,5.19,82.7,58.7,2025-06-12
USR_10456,21.2,3.12,98.0,10.7,2024-03-01
USR_10457,64.0,2.4,85.5,44.6,2024-11-28
USR_10458,49.7,3.75,87.5,41.0,2024-06-27
USR_10459,12.1,7.1,89.0,48.8,2024-04-17
USR_10460,55.1,5.18,89.4,42.9,2024-04-14
USR_10461,28.8,6.0,81.1,80.3,2024-08-01
USR_10462,49.8,5.42,70.3,86.1,2025-05-26
USR_10463,23.8,4.37,80.9,95.1,2025-04-29
USR_10464,11.3,5.1,100.0,28.1,2024-07-27
USR_10465,45.6,3.39,74.9,63.5,2025-05-01
USR_10466,16.7,3.64,100.0,54.8,2024-02-17
USR_10467,74.1,4.65,79.6,39.6,2025-02-14
USR_10468,35.7,2.4,96.3,57.3,2024-12-02
USR_10469,34.6,4.18,84.5,47.0,2025-12-02
USR_10470,38.9,2.39,100.0,73.5,2025-03-07
USR_10471,10.9,5.09,92.4,58.9,2024-04-20
USR_10472,65.1,7.36,91.8,73.7,2024-09-14
USR_10473,62.2,4.58,86.4,44.0,2024-03-12
USR_10474,69.4,4.5,89.7,81.2,2024-04-16
USR_10475,31.9,6.57,77.5,84.7,2024-08-03
USR_10476,58.6,0.5,94.2,47.2,2025-03-20
USR_10477,22.0,6.13,93.7,89.8,2024-04-13
USR_10478,41.1,3.48,74.8,26.9,2025-07-20
USR_10479,42.0,2.19,95.2,39.1,2025-06-27
USR_10480,36.4,3.89,85.9,17.6,2024-10-06
USR_10481,19.9,2.31,100.0,83.3,2025-06-25
USR_10482,83.5,3.25,83.9,98.7,2024-03-07
USR_10483,28.6,5.1,84.1,85.0,2025-06-21
USR_10484,47.9,2.38,60.2,61.1,2025-03-17
USR_10485,46.7,3.6,69.3,84.9,2024-03-07
USR_10486,36.5,3.24,87.2,56.5,2025-07-08
USR_10487,37.1,3.46,88.2,98.7,2024-05-01
USR_10488,40.6,2.69,81.4,49.4,2024-04-06
USR_10489,42.9,4.89,76.3,81.3,2025-01-06
USR_10490,77.0,4.58,94.8,90.5,2024-07-19
USR_10491,31.8,6.84,92.6,72.1,2024-12-15
USR_10492,34.3,3.14,66.0,74.3,2025-05-01
USR_10493,67.1,7.4,81.4,85.1,2025-11-17
USR_10494,30.9,3.49,97.0,87.9,2025-09-29
USR_10495,60.8,4.23,82.2,87.5,2024-11-03
USR_10496,62.4,0.5,84.9,33.5,2025-05-29
