user_id,avg_rpm,smoothness_score,idling_pct,carbon_credits_balance
USR_11905,2610,0.71,0.082,71
USR_11906,2439,0.73,0.275,42
USR_11907,2575,0.61,0.103,97
USR_11908,3145,0.4,0.08,1
USR_11909,2244,0.77,0.442,37
USR_11910,2496,0.58,0.078,163
USR_11911,2459,0.58,0.039,18
USR_11912,1854,0.82,0.283,141
USR_11913,2521,0.6,0.216,66
USR_11914,2322,0.66,0.154,0
USR_11915,2570,0.56,0.376,18
USR_11916,2891,0.49,0.036,45
USR_11917,2972,0.45,0.297,37
USR_11918,2153,0.79,0.166,76
USR_11919,2562,0.67,0.242,51
USR_11920,2375,0.7,0.049,102
USR_11921,2176,0.9,0.127,14
USR_11922,2437,0.8,0.272,60
USR_11923,2133,0.81,0.048,114
USR_11924,2705,0.56,0.37,146
USR_11925,2270,0.84,0.124,77
USR_11926,1904,0.91,0.03,22
USR_11927,2688,0.56,0.194,61
USR_11928,2317,0.83,0.121,76
USR_11929,2166,0.73,0.21,173
USR_11930,3053,0.38,0.157,17
USR_11931,2180,0.74,0.134,98
USR_11932,3495,0.38,0.124,39
USR_11933,2593,0.83,0.064,4
USR_11934,2149,0.75,0.068,5
USR_11935,2772,0.34,0.063,38
USR_11936,2607,0.6,0.118,9
USR_11937,2021,0.85,0.214,17
USR_11938,1989,0.82,0.061,17
USR_11939,2453,0.77,0.105,14
USR_11940,2648,0.69,0.169,58
USR_11941,2508,0.77,0.174,54
USR_11942,2910,0.63,0.071,4
USR_11943,2780,0.7,0.24,90
USR_11944,2844,0.65,0.302,100
USR_11945,2003,0.81,0.111,204
USR_11946,2701,0.46,0.15,21
USR_11947,2337,0.88,0.26,4
USR_11948,2630,0.62,0.116,9
USR_11949,2405,0.75,0.131,52
USR_11950,2252,0.81,0.045,16
USR_11951,2194,0.78,0.197,97
USR_11952,2438,0.69,0.247,35
USR_11953,2658,0.69,0.326,62
USR_11954,2677,0.59,0.149,43
USR_11955,2827,0.52,0.167,122
USR_11956,2926,0.55,0.161,113
USR_11957,2842,0.48,0.223,154
USR_11958,2519,0.81,0.358,12
USR_11959,2554,0.68,0.091,31
USR_11960,2536,0.72,0.172,39
USR_11961,2915,0.63,0.122,24
USR_11962,2721,0.62,0.145,11
USR_11963,3129,0.58,0.01,177
USR_11964,2742,0.46,0.309,16
USR_11965,2417,0.71,0.215,52
USR_11966,2403,0.72,0.249,46
USR_11967,2512,0.46,0.275,15
USR_11968,2612,0.68,0.073,34
USR_11969,2298,0.78,0.033,12
USR_11970,2410,0.77,0.098,46
USR_11971,2559,0.73,0.141,34
USR_11972,2463,0.61,0.089,58
USR_11973,2468,0.79,0.134,110
USR_11974,2227,0.76,0.152,3
USR_11975,2386,0.64,0.115,105
USR_11976,2624,0.72,0.12,47
USR_11977,2523,0.82,0.149,102
USR_11978,2062,0.75,0.289,33
USR_11979,2693,0.76,0.167,50
USR_11980,2505,0.75,0.152,69
USR_11981,2427,0.55,0.085,105
USR_11982,2211,0.71,0.232,81
USR_11983,2923,0.41,0.027,67
USR_11984,2773,0.6,0.255,84
USR_11985,2456,0.65,0.345,103
USR_11986,2466,0.85,0.099,47
USR_11987,2578,0.72,0.068,48
USR_11988,2577,0.51,0.068,6
USR_11989,2994,0.54,0.245,39
USR_11990,2643,0.6,0.038,15
USR_11991,2198,0.51,0.126,28
USR_11992,2711,0.55,0.177,121
USR_11993,2423,0.65,0.018,84
USR_11994,2946,0.54,0.276,90
USR_11995,2906,0.62,0.285,6
USR_11996,2444,0.73,0.053,39
USR_11997,2691,0.64,0.197,6
USR_11998,2356,0.79,0.361,68
USR_11999,2601,0.6,0.114,11
USR_12000,2390,0.59,0.101,21
USR_12001,2219,0.79,0.061,66
USR_12002,2833,0.48,0.209,67
USR_12003,2406,0.71,0.071,24
USR_12004,2755,0.44,0.07,41
USR_12005,2665,0.63,0.125,108
USR_12006,2453,0.73,0.175,52
USR_12007,2485,0.81,0.212,11
USR_12008,2766,0.56,0.059,74
USR_12009,1882,0.91,0.233,7
USR_12010,2809,0.58,0.467,68
USR_12011,2846,0.59,0.526,27
USR_12012,2813,0.61,0.277,25
USR_12013,1978,0.83,0.357,49
USR_12014,2064,0.73,0.253,25
USR_12015,2402,0.62,0.195,25
USR_12016,2421,0.66,0.093,48
USR_12017,2578,0.62,0.198,110
USR_12018,2389,0.8,0.059,38
USR_12019,2363,0.73,0.16,65
USR_12020,2512,0.62,0.164,24
USR_12021,2126,0.74,0.276,2
USR_12022,2782,0.54,0.272,179
USR_12023,2751,0.64,0.117,13
USR_12024,2507,0.77,0.229,6
USR_12025,2360,0.84,0.434,21
USR_12026,2369,0.6,0.059,80
USR_12027,1973,0.85,0.247,76
USR_12028,2496,0.66,0.155,15
USR_12029,1883,0.81,0.045,76
USR_12030,2347,0.72,0.012,52
USR_12031,3217,0.49,0.373,51
USR_12032,2398,0.77,0.097,138
USR_12033,2900,0.67,0.266,132
USR_12034,3048,0.38,0.03,11
USR_12035,3236,0.35,0.081,36
USR_12036,2260,0.68,0.146,6
USR_12037,2535,0.81,0.075,166
USR_12038,2152,0.75,0.089,30
USR_12039,3101,0.26,0.087,50
USR_12040,2709,0.63,0.354,102
USR_12041,2579,0.54,0.106,1
USR_12042,2688,0.64,0.13,179
USR_12043,2532,0.7,0.084,49
USR_12044,2851,0.35,0.022,174
USR_12045,2748,0.63,0.095,2
USR_12046,3068,0.45,0.426,37
USR_12047,2200,0.66,0.238,127
USR_12048,2029,0.9,0.028,23
USR_12049,1936,0.72,0.201,186
USR_12050,2310,0.66,0.216,6
USR_12051,1995,0.66,0.177,164
USR_12052,2523,0.87,0.159,28
USR_12053,2785,0.66,0.054,76
USR_12054,2759,0.65,0.129,49
USR_12055,2615,0.77,0.016,16
USR_12056,2567,0.62,0.157,11
USR_12057,2569,0.6,0.357,12
USR_12058,2620,0.62,0.047,26
USR_12059,2312,0.82,0.157,162
USR_12060,2393,0.83,0.048,60
USR_12061,2447,0.59,0.329,32
USR_12062,2367,0.79,0.078,25
USR_12063,3017,0.64,0.102,12
USR_12064,2316,0.68,0.163,130
USR_12065,1930,0.79,0.181,59
USR_12066,2627,0.63,0.05,0
USR_12067,2748,0.57,0.092,80
USR_12068,2075,0.8,0.188,14
USR_12069,2865,0.48,0.102,128
USR_12070,2717,0.63,0.053,46
USR_12071,2740,0.57,0.198,5
USR_12072,2245,0.74,0.108,8
USR_12073,1854,0.89,0.129,7
USR_12074,2495,0.82,0.222,2
USR_12075,2623,0.49,0.161,85
USR_12076,2500,0.56,0.231,32
USR_12077,1559,0.84,0.286,100
USR_12078,2461,0.66,0.187,19
USR_12079,2843,0.74,0.015,55
USR_12080,2910,0.44,0.078,24
USR_12081,2695,0.54,0.095,5
USR_12082,2592,0.57,0.038,12
USR_12083,2644,0.51,0.147,72
USR_12084,2433,0.76,0.235,42
USR_12085,2317,0.73,0.082,5
USR_12086,2296,0.67,0.104,0
USR_12087,2732,0.67,0.079,18
USR_12088,2325,0.72,0.131,17
USR_12089,2515,0.74,0.112,69
USR_12090,2293,0.63,0.035,12
USR_12091,2780,0.66,0.246,69
USR_12092,2108,0.72,0.16,3
USR_12093,2465,0.66,0.173,85
USR_12094,2539,0.59,0.389,13
USR_12095,2552,0.66,0.269,10
USR_12096,2287,0.85,0.088,3
USR_12097,2427,0.69,0.009,1
USR_12098,2374,0.72,0.282,27
USR_12099,2335,0.71,0.031,192
USR_12100,2882,0.42,0.155,36
USR_12101,2217,0.76,0.01,23
USR_12102,2322,0.8,0.094,31
USR_12103,1957,0.82,0.232,83
USR_12104,2797,0.58,0.164,5
USR_12105,2031,0.76,0.411,214
USR_12106,2523,0.56,0.166,134
USR_12107,3020,0.41,0.143,94
USR_12108,2088,0.67,0.041,22
USR_12109,3014,0.54,0.261,105
USR_12110,2843,0.67,0.167,59
USR_12111,2253,0.5,0.191,8
USR_12112,2002,0.81,0.067,4
USR_12113,2315,0.74,0.084,15
USR_12114,2253,0.81,0.314,81
USR_12115,2575,0.78,0.04,94
USR_12116,2197,0.68,0.069,20
USR_12117,2539,0.56,0.258,210
USR_12118,2762,0.59,0.153,3
USR_12119,2445,0.66,0.106,1
USR_12120,2331,0.76,0.175,30
USR_12121,2876,0.4,0.234,26
USR_12122,2484,0.6,0.072,37
USR_12123,2895,0.7,0.093,23
USR_12124,2576,0.45,0.122,9
USR_12125,2384,0.72,0.099,45
USR_12126,2586,0.81,0.096,42
USR_12127,2368,0.78,0.325,49
USR_12128,2972,0.25,0.152,59
USR_12129,2494,0.68,0.278,136
USR_12130,2137,0.76,0.306,39
USR_12131,2540,0.55,0.328,22
USR_12132,2826,0.53,0.095,172
USR_12133,2546,0.8,0.246,59
USR_12134,2875,0.31,0.116,57
USR_12135,2270,0.71,0.048,154
USR_12136,2301,0.68,0.267,2
USR_12137,3107,0.39,0.021,3
USR_12138,3172,0.46,0.137,8
USR_12139,2846,0.53,0.1,51
USR_12140,2667,0.63,0.08,46
USR_12141,2951,0.51,0.035,20
USR_12142,2596,0.73,0.134,120
USR_12143,2116,0.78,0.198,93
USR_12144,2551,0.62,0.199,28
USR_12145,2524,0.63,0.177,73
USR_12146,2323,0.61,0.146,28
USR_12147,2105,0.85,0.069,83
USR_12148,2344,0.7,0.275,86
USR_12149,2031,0.9,0.109,23
USR_12150,2540,0.62,0.302,29
USR_12151,2240,0.78,0.125,190
USR_12152,2347,0.76,0.143,99
USR_12153,2354,0.72,0.03,270
USR_12154,2815,0.62,0.099,5
USR_12155,2256,0.76,0.293,4
USR_12156,2303,0.62,0.35,1
USR_12157,2668,0.58,0.098,13
USR_12158,2951,0.66,0.114,15
USR_12159,2206,0.64,0.072,20
USR_12160,2865,0.65,0.118,124
USR_12161,3437,0.27,0.091,162
USR_12162,2092,0.84,0.169,30
USR_12163,2069,0.72,0.135,90
USR_12164,2131,0.63,0.025,92
USR_12165,3165,0.41,0.13,89
USR_12166,2164,0.74,0.119,96
USR_12167,2707,0.65,0.086,33
USR_12168,2415,0.77,0.082,68
USR_12169,2337,0.75,0.211,234
USR_12170,2513,0.69,0.209,29
USR_12171,2226,0.83,0.127,94
USR_12172,1843,0.89,0.066,87
USR_12173,2314,0.71,0.224,35
USR_12174,2568,0.62,0.085,66
USR_12175,2622,0.64,0.13,118
USR_12176,2702,0.74,0.303,25
USR_12177,2763,0.56,0.045,28
USR_12178,2223,0.8,0.105,35
USR_12179,2555,0.61,0.035,4
USR_12180,2762,0.53,0.14,86
USR_12181,2177,0.73,0.042,1
USR_12182,2622,0.75,0.139,94
USR_12183,2311,0.85,0.17,11
USR_12184,2673,0.71,0.05,2
USR_12185,2759,0.39,0.067,16
USR_12186,2395,0.7,0.536,71
USR_12187,2184,0.79,0.184,18
USR_12188,2288,0.74,0.263,127
USR_12189,3293,0.33,0.132,23
USR_12190,2796,0.54,0.125,56
USR_12191,2075,0.64,0.169,149
USR_12192,2998,0.54,0.068,104
USR_12193,2587,0.63,0.197,3
USR_12194,2555,0.73,0.093,3
USR_12195,2137,0.81,0.179,76
USR_12196,2665,0.66,0.143,15
USR_12197,2701,0.67,0.072,23
USR_12198,2728,0.6,0.12,39
USR_12199,2624,0.61,0.133,76
USR_12200,2816,0.44,0.201,39
USR_12201,2718,0.32,0.133,83
USR_12202,2206,0.87,0.059,67
USR_12203,2459,0.65,0.094,0
USR_12204,2738,0.66,0.065,3
USR_12205,3084,0.52,0.15,47
USR_12206,2675,0.51,0.138,15
USR_12207,2071,0.86,0.082,58
USR_12208,3838,0.18,0.035,35
USR_12209,3093,0.55,0.282,0
USR_12210,3018,0.42,0.27,20
USR_12211,2479,0.64,0.014,2
USR_12212,2520,0.65,0.172,1
USR_12213,2875,0.64,0.082,0
USR_12214,2103,0.84,0.152,5
USR_12215,2180,0.77,0.093,43
USR_12216,2853,0.55,0.204,2
USR_12217,2662,0.67,0.079,62
USR_12218,2984,0.63,0.071,62
USR_12219,2393,0.68,0.103,19
USR_12220,2500,0.62,0.075,96
USR_12221,2635,0.68,0.166,64
USR_12222,2437,0.59,0.09,24
USR_12223,3060,0.51,0.125,32
USR_12224,2042,0.73,0.109,1
USR_12225,2590,0.58,0.417,57
USR_12226,2596,0.53,0.08,22
USR_12227,2499,0.64,0.45,103
USR_12228,2221,0.82,0.026,30
USR_12229,2773,0.52,0.071,40
USR_12230,2346,0.67,0.182,36
USR_12231,2337,0.78,0.246,4
USR_12232,2476,0.76,0.164,131
USR_12233,2287,0.64,0.446,6
USR_12234,2025,0.87,0.192,59
USR_12235,3365,0.3,0.252,32
USR_12236,2674,0.66,0.236,9
USR_12237,2510,0.86,0.017,45
USR_12238,2693,0.61,0.1,53
USR_12239,2908,0.52,0.19,110
USR_12240,2979,0.61,0.382,29
USR_12241,2481,0.67,0.156,13
USR_12242,2093,0.76,0.079,67
USR_12243,2696,0.71,0.231,101
USR_12244,2798,0.65,0.086,13
USR_12245,2203,0.89,0.282,8
USR_12246,2613,0.82,0.3,52
USR_12247,2464,0.71,0.083,63
USR_12248,3174,0.49,0.14,250
USR_12249,2496,0.63,0.207,49
USR_12250,3017,0.45,0.157,96
USR_12251,3005,0.48,0.187,66
USR_12252,2596,0.74,0.251,112
USR_12253,2693,0.56,0.1,39
USR_12254,2392,0.61,0.008,109
USR_12255,2185,0.75,0.139,78
USR_12256,2614,0.75,0.187,32
USR_12257,2720,0.67,0.237,63
USR_12258,2681,0.63,0.199,99
USR_12259,2720,0.58,0.118,27
USR_12260,2749,0.66,0.314,43
USR_12261,1809,0.84,0.169,5
USR_12262,2495,0.72,0.108,122
USR_12263,2658,0.66,0.189,51
USR_12264,2106,0.86,0.051,52
USR_12265,2182,0.89,0.121,28
USR_12266,2895,0.6,0.133,89
USR_12267,1993,0.85,0.102,53
USR_12268,2827,0.6,0.383,155
USR_12269,2688,0.59,0.206,133
USR_12270,2137,0.78,0.102,22
USR_12271,2763,0.63,0.128,64
USR_12272,2480,0.68,0.2,6
USR_12273,1975,0.7,0.272,60
USR_12274,2502,0.68,0.237,12
USR_12275,2066,0.73,0.325,0
USR_12276,2582,0.74,0.045,9
USR_12277,2658,0.63,0.295,23
USR_12278,2644,0.59,0.166,55
USR_12279,2339,0.7,0.193,29
USR_12280,2907,0.5,0.161,48
USR_12281,3089,0.42,0.036,51
USR_12282,2676,0.51,0.212,38
USR_12283,2270,0.66,0.149,3
USR_12284,2884,0.48,0.177,15
USR_12285,2434,0.57,0.05,24
USR_12286,2217,0.89,0.187,153
USR_12287,2950,0.36,0.353,7
USR_12288,2633,0.54,0.103,12
USR_12289,2390,0.54,0.108,52
USR_12290,2723,0.63,0.306,47
USR_12291,2669,0.69,0.153,38
USR_12292,2455,0.66,0.058,41
USR_12293,2550,0.61,0.037,0
USR_12294,2559,0.62,0.095,7
USR_12295,2289,0.74,0.109,57
USR_12296,2802,0.56,0.138,71
USR_12297,2035,0.81,0.094,9
USR_12298,2266,0.66,0.068,40
USR_12299,2553,0.5,0.152,34
USR_12300,2525,0.64,0.234,43
USR_12301,2820,0.72,0.161,34
USR_12302,2828,0.43,0.207,20
USR_12303,2068,0.7,0.17,20
USR_12304,2828,0.6,0.178,22
USR_12305,2449,0.73,0.089,143
USR_12306,2209,0.78,0.098,1
USR_12307,2301,0.79,0.25,40
USR_12308,2165,0.7,0.175,41
USR_12309,2375,0.7,0.239,5
USR_12310,2586,0.79,0.201,6
USR_12311,2344,0.8,0.197,42
USR_12312,2618,0.59,0.207,18
USR_12313,2423,0.78,0.094,6
USR_12314,1868,0.72,0.027,2
USR_12315,2896,0.49,0.113,3
USR_12316,2565,0.53,0.223,27
USR_12317,2738,0.73,0.056,1
USR_12318,2281,0.76,0.131,9
USR_12319,1977,0.66,0.096,84
USR_12320,2878,0.5,0.072,38
USR_12321,2202,0.85,0.045,7
USR_12322,2567,0.65,0.153,139
USR_12323,2970,0.37,0.098,70
USR_12324,2720,0.57,0.171,47
USR_12325,2086,0.8,0.131,65
USR_12326,2427,0.64,0.209,43
USR_12327,2098,0.73,0.304,99
USR_12328,2231,0.73,0.103,80
USR_12329,2147,0.72,0.432,39
USR_12330,3090,0.55,0.291,32
USR_12331,2788,0.74,0.259,27
USR_12332,2544,0.68,0.368,31
USR_12333,2523,0.74,0.145,119
USR_12334,2784,0.45,0.111,40
USR_12335,2199,0.83,0.167,216
USR_12336,2599,0.63,0.222,9
USR_12337,2740,0.66,0.167,25
USR_12338,2468,0.76,0.105,16
USR_12339,2198,0.88,0.303,23
USR_12340,2204,0.82,0.114,88
USR_12341,2279,0.91,0.075,176
USR_12342,2522,0.64,0.074,11
USR_12343,2597,0.73,0.279,49
USR_12344,2646,0.38,0.218,42
USR_12345,2353,0.77,0.23,5
USR_12346,2857,0.54,0.314,96
USR_12347,2252,0.53,0.156,0
USR_12348,2019,0.76,0.113,85
USR_12349,2326,0.72,0.388,8
USR_12350,2395,0.68,0.021,48
USR_12351,2501,0.62,0.057,37
USR_12352,2972,0.42,0.076,1
USR_12353,2507,0.81,0.268,110
USR_12354,2436,0.61,0.006,35
USR_12355,2266,0.58,0.074,42
USR_12356,2620,0.53,0.292,11
USR_12357,2576,0.73,0.13,54
USR_12358,2748,0.4,0.244,58
USR_12359,2790,0.59,0.17,51
USR_12360,2591,0.79,0.154,7
USR_12361,2319,0.77,0.056,21
USR_12362,2189,0.88,0.297,175
USR_12363,2200,0.71,0.16,10
USR_12364,2356,0.72,0.151,172
USR_12365,2461,0.55,0.284,17
USR_12366,2317,0.8,0.074,8
USR_12367,2464,0.66,0.147,41
USR_12368,2071,0.8,0.106,13
USR_12369,2725,0.67,0.241,15
USR_12370,2442,0.46,0.13,158
USR_12371,2466,0.72,0.08,161
USR_12372,2350,0.47,0.154,33
USR_12373,2702,0.71,0.023,64
USR_12374,2765,0.61,0.118,81
USR_12375,2056,0.67,0.08,60
USR_12376,2682,0.69,0.236,67
USR_12377,2299,0.63,0.092,95
USR_12378,2821,0.63,0.023,32
USR_12379,2751,0.53,0.228,69
USR_12380,2835,0.45,0.14,111
USR_12381,2699,0.56,0.181,71
USR_12382,2519,0.7,0.349,158
USR_12383,2299,0.71,0.175,53
USR_12384,2749,0.47,0.135,1
USR_12385,2814,0.65,0.088,4
USR_12386,3020,0.27,0.224,23
USR_12387,2287,0.67,0.03,35
USR_12388,2759,0.46,0.072,98
USR_12389,2620,0.69,0.176,45
USR_12390,2835,0.58,0.138,103
USR_12391,2537,0.47,0.183,38
USR_12392,2199,0.71,0.135,13
USR_12393,2100,0.82,0.148,151
USR_12394,2740,0.71,0.137,24
USR_12395,2588,0.76,0.017,15
USR_12396,2421,0.49,0.106,100
USR_12397,1871,0.74,0.029,32
USR_12398,2793,0.69,0.151,161
USR_12399,2765,0.48,0.325,1
USR_12400,2660,0.59,0.249,13
USR_12401,2527,0.6,0.152,58
USR_12402,2582,0.48,0.293,21
USR_12403,2283,0.76,0.279,122
USR_12404,2080,0.83,0.205,67
USR_12405,2602,0.5,0.211,2
USR_12406,2002,0.69,0.166,51
USR_12407,2577,0.67,0.116,32
USR_12408,2923,0.57,0.193,64
USR_12409,1925,0.79,0.192,10
USR_12410,2426,0.66,0.15,191
USR_12411,2546,0.62,0.024,50
USR_12412,2302,0.86,0.102,27
USR_12413,2596,0.69,0.155,39
USR_12414,2997,0.4,0.119,110
USR_12415,2634,0.63,0.186,12
USR_12416,2172,0.89,0.08,44
USR_12417,2456,0.81,0.37,56
USR_12418,2908,0.53,0.154,17
USR_12419,2440,0.82,0.137,11
USR_12420,2712,0.51,0.074,6
USR_12421,2725,0.49,0.048,80
USR_12422,2703,0.58,0.388,35
USR_12423,2793,0.58,0.127,105
USR_12424,2369,0.53,0.161,18
USR_12425,2182,0.76,0.044,36
USR_12426,2635,0.71,0.272,23
USR_12427,2685,0.62,0.089,328
USR_12428,2351,0.76,0.238,13
USR_12429,2674,0.87,0.445,76
USR_12430,2275,0.71,0.132,83
USR_12431,2052,0.91,0.181,32
USR_12432,2910,0.6,0.108,32
USR_12433,2383,0.74,0.316,43
USR_12434,2268,0.77,0.122,39
USR_12435,2582,0.7,0.09,18
USR_12436,2500,0.7,0.079,93
USR_12437,1950,0.8,0.143,26
USR_12438,2429,0.59,0.055,58
USR_12439,2654,0.88,0.102,77
USR_12440,2287,0.64,0.248,4
USR_12441,2242,0.83,0.196,34
USR_12442,2369,0.76,0.076,61
USR_12443,2305,0.81,0.081,3
USR_12444,2213,0.79,0.107,50
USR_12445,2742,0.61,0.099,20
USR_12446,2347,0.73,0.445,15
USR_12447,1834,0.87,0.085,11
USR_12448,2877,0.55,0.039,31
USR_12449,2669,0.57,0.127,96
USR_12450,2429,0.59,0.079,70
USR_12451,2053,0.69,0.057,144
USR_12452,2400,0.85,0.096,18
USR_12453,2449,0.72,0.063,39
USR_12454,2375,0.77,0.128,4
USR_12455,2887,0.63,0.093,27
USR_12456,2708,0.56,0.035,55
USR_12457,2284,0.66,0.207,1
USR_12458,3129,0.48,0.002,19
USR_12459,2196,0.84,0.317,32
USR_12460,2268,0.85,0.112,60
USR_12461,2696,0.6,0.278,48
USR_12462,2800,0.53,0.188,15
USR_12463,2566,0.56,0.212,2
USR_12464,2654,0.65,0.215,40
USR_12465,2522,0.83,0.04,212
USR_12466,2245,0.77,0.19,21
USR_12467,2348,0.66,0.266,12
USR_12468,2230,0.78,0.24,5
USR_12469,2391,0.73,0.195,3
USR_12470,2923,0.44,0.251,11
USR_12471,3002,0.43,0.105,51
USR_12472,2088,0.79,0.19,59
USR_12473,2589,0.54,0.194,10
USR_12474,2710,0.54,0.093,57
USR_12475,2633,0.78,0.161,28
USR_12476,2788,0.74,0.17,29
USR_12477,2272,0.67,0.119,44
USR_12478,2908,0.45,0.047,29
USR_12479,2984,0.36,0.281,11
USR_12480,2664,0.72,0.193,19
USR_12481,2417,0.59,0.181,76
USR_12482,2539,0.82,0.095,161
USR_12483,2343,0.7,0.067,2
USR_12484,2308,0.78,0.259,0
USR_12485,3011,0.45,0.078,28
USR_12486,2543,0.59,0.257,90
USR_12487,2514,0.45,0.115,155
USR_12488,2538,0.62,0.161,74
USR_12489,2358,0.69,0.13,32
USR_12490,2479,0.8,0.112,43
USR_12491,2688,0.46,0.311,54
USR_12492,2587,0.63,0.116,16
USR_12493,2746,0.68,0.115,63
USR_12494,3160,0.48,0.064,3
USR_12495,2361,0.77,0.144,64
USR_12496,2483,0.63,0.337,14
USR_12497,2495,0.74,0.319,1
USR_12498,2666,0.59,0.313,14
USR_12499,2437,0.68,0.099,21
USR_12500,2850,0.65,0.092,32
USR_12501,2607,0.39,0.104,37
USR_12502,2396,0.66,0.13,5
USR_12503,2762,0.52,0.237,73
USR_12504,2035,0.79,0.152,16
USR_12505,2195,0.65,0.142,16
USR_12506,2341,0.72,0.186,42
USR_12507,2637,0.66,0.08,81
USR_12508,2821,0.67,0.327,5
USR_12509,2433,0.69,0.043,84
USR_12510,2348,0.63,0.173,35
USR_12511,2516,0.61,0.046,0
USR_12512,2968,0.57,0.178,4
USR_12513,2619,0.45,0.095,18
USR_12514,2686,0.81,0.477,8
USR_12515,2488,0.68,0.097,24
USR_12516,2179,0.71,0.135,19
USR_12517,2746,0.6,0.049,25
USR_12518,2358,0.69,0.086,99
USR_12519,1983,0.91,0.064,9
USR_12520,2142,0.85,0.093,2
USR_12521,2410,0.52,0.116,74
USR_12522,2719,0.64,0.266,8
USR_12523,2139,0.81,0.03,65
USR_12524,2340,0.51,0.068,32
USR_12525,2510,0.68,0.224,1
USR_12526,2110,0.81,0.085,3
USR_12527,2789,0.59,0.243,31
USR_12528,2303,0.83,0.29,17
USR_12529,1960,0.72,0.064,16
USR_12530,2320,0.7,0.114,28
USR_12531,2195,0.73,0.329,30
USR_12532,2666,0.61,0.146,39
USR_12533,2577,0.69,0.209,2
USR_12534,2856,0.54,0.22,136
USR_12535,2580,0.62,0.224,42
USR_12536,2382,0.61,0.143,23
USR_12537,2317,0.75,0.236,14
USR_12538,3043,0.54,0.159,100
USR_12539,2363,0.67,0.216,142
USR_12540,2531,0.63,0.058,71
USR_12541,2707,0.69,0.026,25
USR_12542,2413,0.68,0.417,8
USR_12543,2675,0.54,0.205,7
USR_12544,2664,0.72,0.023,69
USR_12545,2424,0.76,0.082,33
USR_12546,2040,0.91,0.086,141
USR_12547,2674,0.69,0.067,4
USR_12548,2474,0.61,0.375,20
USR_12549,2556,0.79,0.137,57
USR_12550,2305,0.78,0.12,55
USR_12551,2610,0.61,0.062,28
USR_12552,2518,0.61,0.057,199
USR_12553,2279,0.62,0.201,2
USR_12554,2335,0.69,0.179,2
USR_12555,2111,0.78,0.125,21
USR_12556,2908,0.48,0.101,16
USR_12557,2373,0.85,0.246,5
USR_12558,2054,0.78,0.075,25
USR_12559,2135,0.79,0.074,147
USR_12560,2478,0.65,0.283,25
USR_12561,2602,0.73,0.197,32
USR_12562,2513,0.81,0.296,148
USR_12563,2094,0.91,0.013,72
USR_12564,2858,0.67,0.245,86
USR_12565,2660,0.73,0.077,14
USR_12566,2321,0.85,0.057,1
USR_12567,2565,0.84,0.015,26
USR_12568,2693,0.75,0.215,19
USR_12569,2022,0.85,0.064,0
USR_12570,2727,0.46,0.096,146
USR_12571,2536,0.59,0.079,25
USR_12572,2342,0.68,0.107,216
USR_12573,2293,0.8,0.125,79
USR_12574,2169,0.7,0.439,18
USR_12575,2296,0.83,0.064,38
USR_12576,2845,0.7,0.022,11
USR_12577,2469,0.61,0.077,34
USR_12578,2135,0.78,0.193,162
USR_12579,2767,0.52,0.4,3
USR_12580,2001,0.72,0.095,88
USR_12581,3031,0.46,0.292,8
USR_12582,2805,0.53,0.218,20
USR_12583,2500,0.75,0.199,87
USR_12584,2491,0.74,0.259,22
USR_12585,2105,0.7,0.199,220
USR_12586,2411,0.72,0.147,0
USR_12587,2982,0.59,0.455,9
USR_12588,2195,0.87,0.193,20
USR_12589,2411,0.66,0.109,99
USR_12590,2579,0.61,0.038,2
USR_12591,2329,0.64,0.244,69
USR_12592,2854,0.39,0.348,16
USR_12593,2838,0.6,0.188,62
USR_12594,2439,0.7,0.099,21
USR_12595,2622,0.69,0.126,12
USR_12596,2735,0.66,0.179,73
USR_12597,2537,0.57,0.381,19
USR_12598,2301,0.8,0.239,23
USR_12599,2491,0.78,0.202,80
USR_12600,2308,0.75,0.132,122
USR_12601,2096,0.86,0.156,23
USR_12602,2166,0.78,0.166,19
USR_12603,2943,0.56,0.05,29
USR_12604,2043,0.73,0.137,10
USR_12605,2531,0.64,0.18,6
USR_12606,2581,0.64,0.075,7
USR_12607,2108,0.74,0.076,89
USR_12608,2755,0.41,0.094,86
USR_12609,2329,0.7,0.071,70
USR_12610,2389,0.72,0.077,23
USR_12611,2822,0.52,0.132,178
USR_12612,2678,0.71,0.293,75
USR_12613,2658,0.55,0.077,122
USR_12614,2338,0.36,0.329,118
USR_12615,2360,0.72,0.14,59
USR_12616,2696,0.75,0.146,36
USR_12617,2133,0.77,0.13,12
USR_12618,2437,0.66,0.288,110
USR_12619,2793,0.55,0.014,42
USR_12620,2038,0.73,0.183,33
USR_12621,2631,0.67,0.291,64
USR_12622,2799,0.55,0.131,35
USR_12623,2382,0.83,0.109,114
USR_12624,2247,0.73,0.194,84
USR_12625,2853,0.73,0.202,24
USR_12626,2500,0.61,0.164,26
USR_12627,3251,0.34,0.209,60
USR_12628,2554,0.72,0.238,84
USR_12629,2504,0.62,0.084,42
USR_12630,2317,0.85,0.227,93
USR_12631,2577,0.71,0.306,14
USR_12632,2647,0.61,0.199,50
USR_12633,1878,0.86,0.14,69
USR_12634,2471,0.59,0.199,3
USR_12635,2619,0.63,0.271,51
USR_12636,2983,0.41,0.101,40
USR_12637,2521,0.64,0.065,78
USR_12638,2651,0.61,0.153,5
USR_12639,2441,0.7,0.099,8
