user_id,age,annual_mileage,night_driving_pct,weekend_driving_pct,fatigue_score,assigned_village
USR_08263,23,3351,0.095,0.405,4.2,young_pros
USR_08264,23,4475,0.111,0.413,0.8,young_pros
USR_08265,52,12171,0.203,0.32,6.3,safe_commuters
USR_08266,26,8630,0.096,0.213,3.5,safe_commuters
USR_08267,83,1447,0.299,0.352,3.5,weekend_warriors
USR_08268,66,9581,0.162,0.252,1.5,safe_commuters
USR_08269,80,8588,0.097,0.22,4.8,safe_commuters
USR_08270,24,4963,0.092,0.281,4.5,young_pros
USR_08271,39,6769,0.193,0.374,2.4,safe_commuters
USR_08272,23,12385,0.078,0.2,5.3,young_pros
USR_08273,74,8707,0.031,0.422,0.5,safe_commuters
USR_08274,41,7699,0.406,0.235,0.3,night_owls
USR_08275,25,4347,0.013,0.215,3.3,weekend_warriors
USR_08276,24,22106,0.392,0.194,0.3,young_pros
USR_08277,32,10027,0.408,0.221,3.3,night_owls
USR_08278,21,6071,0.195,0.067,0.6,young_pros
USR_08279,58,11713,0.006,0.246,2.8,safe_commuters
USR_08280,30,15002,0.22,0.194,2.9,safe_commuters
USR_08281,50,17643,0.299,0.389,1.6,safe_commuters
USR_08282,63,13006,0.104,0.565,2.3,safe_commuters
USR_08283,43,7601,0.087,0.276,1.9,safe_commuters
USR_08284,24,16229,0.013,0.327,0.9,young_pros
USR_08285,25,5371,0.146,0.419,2.4,safe_commuters
USR_08286,48,6492,0.084,0.269,4.6,safe_commuters
USR_08287,68,6907,0.186,0.149,5.0,safe_commuters
USR_08288,23,7971,0.02,0.152,6.3,young_pros
USR_08289,33,20669,0.037,0.292,5.2,safe_commuters
USR_08290,58,27718,0.101,0.201,9.8,safe_commuters
USR_08291,63,9477,0.093,0.306,3.2,safe_commuters
USR_08292,64,9848,0.059,0.307,1.4,safe_commuters
USR_08293,58,17919,0.016,0.355,4.8,safe_commuters
USR_08294,64,15418,0.003,0.359,3.5,safe_commuters
USR_08295,75,18400,0.105,0.349,3.9,safe_commuters
USR_08296,72,3483,0.036,0.157,4.5,weekend_warriors
USR_08297,75,2379,0.015,0.315,2.3,weekend_warriors
USR_08298,39,5446,0.057,0.325,1.0,safe_commuters
USR_08299,42,3439,0.172,0.4,2.3,weekend_warriors
USR_08300,47,2312,0.235,0.321,5.0,weekend_warriors
USR_08301,53,8546,0.331,0.284,1.0,night_owls
USR_08302,34,28220,0.089,0.239,2.2,safe_commuters
USR_08303,63,8846,0.115,0.318,2.2,safe_commuters
USR_08304,47,11701,0.156,0.44,2.4,safe_commuters
USR_08305,41,4573,0.081,0.421,2.1,weekend_warriors
USR_08306,21,7367,0.159,0.28,1.5,young_pros
USR_08307,38,3170,0.119,0.485,1.1,weekend_warriors
USR_08308,18,7010,0.143,0.24,8.3,young_pros
USR_08309,83,13866,0.105,0.36,10.0,safe_commuters
USR_08310,51,6673,0.516,0.135,4.0,night_owls
USR_08311,22,7425,0.184,0.366,0.7,young_pros
USR_08312,38,11284,0.116,0.153,2.1,safe_commuters
USR_08313,26,6189,0.298,0.244,2.4,safe_commuters
USR_08314,70,6875,0.302,0.264,1.4,night_owls
USR_08315,38,25595,0.305,0.3,1.7,night_owls
USR_08316,36,7769,0.047,0.14,1.1,safe_commuters
USR_08317,80,27019,0.154,0.106,2.9,safe_commuters
USR_08318,62,14913,0.538,0.342,3.9,night_owls
USR_08319,36,4179,0.065,0.325,5.2,weekend_warriors
USR_08320,78,7131,0.017,0.293,1.7,safe_commuters
USR_08321,81,11670,0.05,0.267,5.1,safe_commuters
USR_08322,42,4174,0.052,0.297,6.2,weekend_warriors
USR_08323,62,18206,0.071,0.413,3.8,safe_commuters
USR_08324,74,8208,0.095,0.0,6.3,safe_commuters
USR_08325,62,8171,0.018,0.402,8.1,safe_commuters
USR_08326,83,1812,0.036,0.099,3.6,weekend_warriors
USR_08327,77,8620,0.096,0.27,1.3,safe_commuters
USR_08328,22,18024,0.087,0.201,6.0,young_pros
USR_08329,56,4679,0.137,0.24,8.2,weekend_warriors
USR_08330,41,7700,0.123,0.292,3.6,safe_commuters
USR_08331,66,7294,0.05,0.495,3.3,safe_commuters
USR_08332,49,9278,0.115,0.312,3.1,safe_commuters
USR_08333,63,5851,0.01,0.301,6.5,safe_commuters
USR_08334,81,7587,0.045,0.344,3.1,safe_commuters
USR_08335,32,2189,0.26,0.304,3.8,weekend_warriors
USR_08336,37,9428,0.072,0.07,0.6,safe_commuters
USR_08337,72,3164,0.086,0.266,1.6,weekend_warriors
USR_08338,68,8812,0.188,0.258,1.5,safe_commuters
USR_08339,26,9084,0.021,0.27,3.1,safe_commuters
USR_08340,60,13067,0.012,0.156,4.3,safe_commuters
USR_08341,27,8622,0.451,0.328,5.4,night_owls
USR_08342,34,11626,0.196,0.153,3.5,safe_commuters
USR_08343,76,9153,0.225,0.361,7.2,safe_commuters
USR_08344,22,11117,0.2,0.283,1.8,young_pros
USR_08345,25,4554,0.156,0.238,4.6,weekend_warriors
USR_08346,40,2996,0.111,0.333,4.9,weekend_warriors
USR_08347,34,15010,0.131,0.206,1.7,safe_commuters
USR_08348,31,11729,0.574,0.123,0.9,night_owls
USR_08349,76,3088,0.117,0.186,0.3,weekend_warriors
USR_08350,40,20443,0.245,0.264,0.5,safe_commuters
USR_08351,75,5592,0.39,0.06,4.9,night_owls
USR_08352,80,11037,0.403,0.299,1.1,night_owls
USR_08353,55,6217,0.063,0.162,1.2,safe_commuters
USR_08354,66,3954,0.151,0.118,5.3,weekend_warriors
USR_08355,72,10969,0.053,0.323,2.1,safe_commuters
USR_08356,77,26441,0.111,0.304,2.3,safe_commuters
USR_08357,20,8269,0.234,0.237,6.3,young_pros
USR_08358,41,13106,0.001,0.323,4.7,safe_commuters
USR_08359,84,3085,0.17,0.133,1.8,weekend_warriors
USR_08360,48,5832,0.321,0.483,0.5,night_owls
USR_08361,23,17850,0.334,0.348,1.3,young_pros
USR_08362,48,13855,0.13,0.272,0.4,safe_commuters
USR_08363,66,15164,0.118,0.301,2.6,safe_commuters
USR_08364,72,4662,0.057,0.214,4.4,weekend_warriors
USR_08365,68,2107,0.444,0.249,0.7,weekend_warriors
USR_08366,32,3103,0.026,0.219,1.4,weekend_warriors
USR_08367,28,7995,0.204,0.352,0.4,safe_commuters
USR_08368,31,9671,0.396,0.38,0.5,night_owls
USR_08369,42,3475,0.207,0.525,2.3,weekend_warriors
USR_08370,25,7319,0.041,0.496,4.8,safe_commuters
USR_08371,83,10835,0.095,0.345,3.9,safe_commuters
USR_08372,32,6896,0.18,0.284,3.4,safe_commuters
USR_08373,58,11476,0.08,0.069,10.0,safe_commuters
USR_08374,30,6745,0.018,0.287,10.0,safe_commuters
USR_08375,30,11481,0.189,0.105,0.2,safe_commuters
USR_08376,30,15363,0.078,0.343,1.6,safe_commuters
USR_08377,72,11869,0.061,0.263,3.5,safe_commuters
USR_08378,69,5936,0.152,0.226,0.5,safe_commuters
USR_08379,21,13942,0.043,0.347,3.2,young_pros
USR_08380,56,5449,0.133,0.261,2.7,safe_commuters
USR_08381,71,7770,0.072,0.185,1.3,safe_commuters
USR_08382,31,5281,0.102,0.198,0.3,safe_commuters
USR_08383,27,4927,0.133,0.187,1.1,weekend_warriors
USR_08384,60,4170,0.058,0.293,5.0,weekend_warriors
USR_08385,48,6848,0.011,0.408,1.8,safe_commuters
USR_08386,66,8878,0.209,0.211,4.0,safe_commuters
USR_08387,39,12518,0.063,0.204,1.9,safe_commuters
USR_08388,38,8369,0.224,0.325,2.5,safe_commuters
USR_08389,78,11277,0.006,0.187,6.5,safe_commuters
USR_08390,59,1584,0.569,0.23,3.3,weekend_warriors
USR_08391,40,16980,0.159,0.343,0.3,safe_commuters
USR_08392,40,8359,0.049,0.148,1.0,safe_commuters
USR_08393,57,6151,0.326,0.466,1.6,night_owls
USR_08394,54,5829,0.212,0.14,0.9,safe_commuters
USR_08395,50,3975,0.165,0.435,1.3,weekend_warriors
USR_08396,64,2177,0.035,0.246,2.7,weekend_warriors
USR_08397,24,2226,0.124,0.3,2.6,young_pros
USR_08398,83,21931,0.089,0.405,1.1,safe_commuters
USR_08399,63,8710,0.05,0.326,1.8,safe_commuters
USR_08400,56,12757,0.342,0.271,0.7,night_owls
USR_08401,32,6940,0.053,0.256,1.3,safe_commuters
USR_08402,27,12052,0.349,0.211,3.1,night_owls
USR_08403,38,7360,0.076,0.273,4.2,safe_commuters
USR_08404,24,6916,0.033,0.315,0.6,young_pros
USR_08405,72,3154,0.085,0.301,3.5,weekend_warriors
USR_08406,54,22435,0.045,0.323,0.5,safe_commuters
USR_08407,53,3815,0.331,0.207,1.1,weekend_warriors
USR_08408,60,6739,0.023,0.224,3.0,safe_commuters
USR_08409,58,12019,0.205,0.383,1.6,safe_commuters
USR_08410,44,8113,0.228,0.166,4.5,safe_commuters
USR_08411,59,7121,0.288,0.528,1.4,safe_commuters
USR_08412,50,6471,0.41,0.154,1.5,night_owls
USR_08413,77,14947,0.092,0.29,4.8,safe_commuters
USR_08414,42,12677,0.097,0.271,2.6,safe_commuters
USR_08415,38,2820,0.16,0.294,1.9,weekend_warriors
USR_08416,57,3904,0.03,0.385,3.6,weekend_warriors
USR_08417,61,6990,0.181,0.349,4.3,safe_commuters
USR_08418,79,4136,0.114,0.309,0.1,weekend_warriors
USR_08419,49,7486,0.462,0.383,3.6,night_owls
USR_08420,35,5001,0.257,0.31,2.0,safe_commuters
USR_08421,47,6103,0.023,0.141,2.5,safe_commuters
USR_08422,20,5150,0.137,0.353,2.6,young_pros
USR_08423,76,2668,0.315,0.184,6.0,weekend_warriors
USR_08424,32,8779,0.296,0.205,4.0,safe_commuters
USR_08425,40,8031,0.218,0.211,1.1,safe_commuters
USR_08426,35,8279,0.249,0.273,3.2,safe_commuters
USR_08427,57,16793,0.012,0.387,3.4,safe_commuters
USR_08428,71,6006,0.194,0.266,2.5,safe_commuters
USR_08429,76,5182,0.023,0.383,3.0,safe_commuters
USR_08430,20,4416,0.245,0.329,2.5,young_pros
USR_08431,70,19026,0.29,0.279,5.0,safe_commuters
USR_08432,65,2443,0.276,0.377,1.7,weekend_warriors
USR_08433,81,4471,0.011,0.36,0.5,weekend_warriors
USR_08434,42,2947,0.271,0.33,4.9,weekend_warriors
USR_08435,69,6360,0.285,0.256,3.3,safe_commuters
USR_08436,50,14704,0.276,0.276,3.6,safe_commuters
USR_08437,75,6073,0.025,0.302,1.5,safe_commuters
USR_08438,30,13881,0.291,0.405,3.1,safe_commuters
USR_08439,44,3986,0.094,0.339,4.6,weekend_warriors
USR_08440,25,7136,0.134,0.35,2.7,safe_commuters
USR_08441,20,17146,0.208,0.324,7.9,young_pros
USR_08442,35,18683,0.072,0.375,1.2,safe_commuters
USR_08443,76,10160,0.42,0.034,4.7,night_owls
USR_08444,62,5942,0.033,0.239,2.0,safe_commuters
USR_08445,42,7304,0.626,0.525,1.8,night_owls
USR_08446,57,6610,0.017,0.314,1.8,safe_commuters
USR_08447,30,5238,0.493,0.354,2.6,night_owls
USR_08448,18,7228,0.002,0.187,1.3,young_pros
USR_08449,29,13922,0.216,0.289,5.5,safe_commuters
USR_08450,43,7681,0.018,0.398,2.5,safe_commuters
USR_08451,63,5085,0.152,0.144,2.4,safe_commuters
USR_08452,60,14296,0.004,0.311,2.4,safe_commuters
USR_08453,27,4587,0.155,0.484,1.0,weekend_warriors
USR_08454,82,1794,0.214,0.118,0.6,weekend_warriors
USR_08455,81,16278,0.292,0.243,5.3,safe_commuters
USR_08456,39,26547,0.275,0.218,0.7,safe_commuters
USR_08457,52,2991,0.355,0.313,1.8,weekend_warriors
USR_08458,55,8950,0.221,0.42,1.8,safe_commuters
USR_08459,24,5924,0.225,0.302,1.8,young_pros
USR_08460,32,26141,0.044,0.378,2.8,safe_commuters
USR_08461,19,6768,0.249,0.448,5.0,young_pros
USR_08462,43,10528,0.132,0.379,4.8,safe_commuters
USR_08463,83,8459,0.001,0.408,4.4,safe_commuters
USR_08464,20,5814,0.039,0.258,4.2,young_pros
USR_08465,25,8316,0.16,0.382,6.7,safe_commuters
USR_08466,45,7944,0.056,0.266,2.8,safe_commuters
USR_08467,31,6225,0.111,0.462,3.6,safe_commuters
USR_08468,57,3771,0.088,0.417,0.9,weekend_warriors
USR_08469,53,13092,0.279,0.259,2.3,safe_commuters
USR_08470,31,13865,0.145,0.322,1.1,safe_commuters
USR_08471,53,25022,0.278,0.248,4.5,safe_commuters
USR_08472,31,15523,0.089,0.224,1.2,safe_commuters
USR_08473,73,11383,0.307,0.406,3.2,night_owls
USR_08474,19,7571,0.041,0.1,7.6,young_pros
USR_08475,52,9298,0.423,0.382,5.6,night_owls
USR_08476,62,14758,0.233,0.254,0.8,safe_commuters
USR_08477,39,9800,0.047,0.266,1.7,safe_commuters
USR_08478,18,12533,0.387,0.204,2.8,young_pros
USR_08479,68,5102,0.007,0.397,5.8,safe_commuters
USR_08480,30,5818,0.035,0.251,7.0,safe_commuters
USR_08481,60,11258,0.022,0.332,1.3,safe_commuters
USR_08482,68,9975,0.154,0.496,0.8,safe_commuters
USR_08483,52,9449,0.121,0.311,4.8,safe_commuters
USR_08484,47,6509,0.389,0.499,4.4,night_owls
USR_08485,65,10221,0.216,0.267,0.3,safe_commuters
USR_08486,32,6178,0.247,0.237,2.3,safe_commuters
USR_08487,47,9446,0.028,0.429,2.9,safe_commuters
USR_08488,64,24624,0.456,0.279,0.9,night_owls
USR_08489,37,10460,0.133,0.177,0.3,safe_commuters
USR_08490,52,11332,0.391,0.164,3.5,night_owls
USR_08491,61,14468,0.08,0.308,1.0,safe_commuters
USR_08492,81,7339,0.027,0.248,1.4,safe_commuters
USR_08493,71,3821,0.106,0.269,5.7,weekend_warriors
USR_08494,67,23623,0.061,0.267,3.1,safe_commuters
USR_08495,48,1489,0.039,0.329,4.3,weekend_warriors
USR_08496,47,7403,0.038,0.483,3.8,safe_commuters
USR_08497,56,20427,0.003,0.146,2.0,safe_commuters
USR_08498,82,23023,0.136,0.198,3.8,safe_commuters
USR_08499,26,23090,0.442,0.201,1.9,night_owls
USR_08500,47,29039,0.08,0.263,1.9,safe_commuters
USR_08501,32,8151,0.038,0.184,2.9,safe_commuters
USR_08502,38,12838,0.369,0.267,1.5,night_owls
USR_08503,39,2872,0.32,0.181,1.4,weekend_warriors
USR_08504,56,13137,0.045,0.154,1.5,safe_commuters
USR_08505,46,10078,0.02,0.231,5.4,safe_commuters
USR_08506,35,8265,0.046,0.198,6.7,safe_commuters
USR_08507,21,10207,0.077,0.202,3.6,young_pros
USR_08508,27,12843,0.649,0.008,1.5,night_owls
USR_08509,80,5601,0.022,0.334,2.8,safe_commuters
USR_08510,48,1321,0.094,0.4,5.0,weekend_warriors
USR_08511,71,6603,0.009,0.224,0.2,safe_commuters
USR_08512,83,16888,0.034,0.179,6.8,safe_commuters
USR_08513,44,2339,0.046,0.362,2.4,weekend_warriors
USR_08514,27,3396,0.223,0.402,0.5,weekend_warriors
USR_08515,65,6085,0.436,0.313,4.4,night_owls
USR_08516,46,4509,0.027,0.192,2.7,weekend_warriors
USR_08517,73,9196,0.043,0.452,10.0,safe_commuters
USR_08518,21,10675,0.102,0.258,0.4,young_pros
USR_08519,34,8333,0.599,0.32,4.3,night_owls
USR_08520,72,6197,0.103,0.303,6.6,safe_commuters
USR_08521,74,7246,0.048,0.278,3.4,safe_commuters
USR_08522,46,12875,0.062,0.341,0.5,safe_commuters
USR_08523,34,8405,0.041,0.215,0.8,safe_commuters
USR_08524,76,5802,0.213,0.385,5.2,safe_commuters
USR_08525,31,2364,0.615,0.383,3.7,weekend_warriors
USR_08526,54,3260,0.025,0.295,1.4,weekend_warriors
USR_08527,72,15345,0.152,0.285,4.2,safe_commuters
USR_08528,51,9430,0.063,0.419,2.0,safe_commuters
USR_08529,44,6846,0.173,0.434,1.6,safe_commuters
USR_08530,68,4776,0.042,0.263,1.0,weekend_warriors
USR_08531,38,4707,0.044,0.413,4.4,weekend_warriors
USR_08532,19,7924,0.188,0.171,0.4,young_pros
USR_08533,40,3689,0.171,0.307,1.4,weekend_warriors
USR_08534,25,13558,0.048,0.193,3.7,safe_commuters
USR_08535,53,7582,0.034,0.415,2.7,safe_commuters
USR_08536,80,12620,0.031,0.112,0.6,safe_commuters
USR_08537,29,4622,0.31,0.206,3.8,weekend_warriors
USR_08538,34,4672,0.283,0.296,8.8,weekend_warriors
USR_08539,59,10018,0.144,0.43,4.1,safe_commuters
USR_08540,33,14552,0.313,0.37,0.7,night_owls
USR_08541,31,20333,0.374,0.357,3.8,night_owls
USR_08542,40,3987,0.286,0.292,2.6,weekend_warriors
USR_08543,61,6178,0.037,0.364,1.9,safe_commuters
USR_08544,35,6477,0.147,0.366,1.0,safe_commuters
USR_08545,74,11729,0.186,0.385,10.0,safe_commuters
USR_08546,21,16746,0.149,0.259,3.3,young_pros
USR_08547,18,4494,0.036,0.466,0.5,young_pros
USR_08548,44,17028,0.035,0.092,5.6,safe_commuters
USR_08549,71,7972,0.135,0.257,0.6,safe_commuters
USR_08550,60,2979,0.036,0.444,1.0,weekend_warriors
USR_08551,27,12717,0.111,0.197,1.7,safe_commuters
USR_08552,56,5488,0.497,0.299,2.5,night_owls
USR_08553,54,6321,0.045,0.401,4.7,safe_commuters
USR_08554,29,7876,0.02,0.201,7.5,safe_commuters
USR_08555,21,7343,0.005,0.275,2.5,young_pros
USR_08556,43,10941,0.165,0.424,1.8,safe_commuters
USR_08557,34,11579,0.401,0.389,6.1,night_owls
USR_08558,72,5086,0.017,0.135,1.3,safe_commuters
USR_08559,72,11278,0.189,0.152,9.0,safe_commuters
USR_08560,79,7987,0.12,0.241,2.6,safe_commuters
USR_08561,65,15048,0.174,0.261,2.9,safe_commuters
USR_08562,30,17968,0.227,0.327,0.6,safe_commuters
USR_08563,22,4734,0.245,0.352,1.5,young_pros
USR_08564,18,6412,0.401,0.238,0.8,young_pros
USR_08565,32,17273,0.039,0.161,3.7,safe_commuters
USR_08566,32,2776,0.111,0.387,0.8,weekend_warriors
USR_08567,34,17884,0.006,0.183,2.1,safe_commuters
USR_08568,80,7632,0.238,0.35,7.2,safe_commuters
USR_08569,52,3535,0.062,0.282,3.0,weekend_warriors
USR_08570,62,13811,0.477,0.297,0.5,night_owls
USR_08571,32,11265,0.045,0.209,3.7,safe_commuters
USR_08572,21,19318,0.25,0.307,2.3,young_pros
USR_08573,70,5601,0.138,0.27,2.8,safe_commuters
USR_08574,69,2946,0.198,0.354,2.3,weekend_warriors
USR_08575,80,19345,0.046,0.324,0.6,safe_commuters
USR_08576,32,2134,0.172,0.382,2.6,weekend_warriors
USR_08577,54,30118,0.3,0.36,1.4,safe_commuters
USR_08578,56,7479,0.045,0.544,2.4,safe_commuters
USR_08579,66,5290,0.139,0.338,1.2,safe_commuters
USR_08580,35,9110,0.026,0.395,2.8,safe_commuters
USR_08581,74,3075,0.136,0.522,4.9,weekend_warriors
USR_08582,79,18008,0.183,0.159,2.2,safe_commuters
USR_08583,57,3936,0.25,0.256,0.7,weekend_warriors
USR_08584,66,9856,0.057,0.244,2.1,safe_commuters
USR_08585,40,5724,0.029,0.276,0.5,safe_commuters
USR_08586,41,10794,0.126,0.139,1.9,safe_commuters
USR_08587,25,6083,0.301,0.309,0.6,night_owls
USR_08588,56,8815,0.206,0.138,1.4,safe_commuters
USR_08589,57,11183,0.176,0.135,2.6,safe_commuters
USR_08590,42,3721,0.068,0.211,3.9,weekend_warriors
USR_08591,50,14806,0.04,0.343,1.6,safe_commuters
USR_08592,54,11529,0.073,0.221,4.8,safe_commuters
USR_08593,32,3703,0.415,0.279,5.1,weekend_warriors
USR_08594,42,6619,0.346,0.135,2.6,night_owls
USR_08595,38,8323,0.042,0.328,0.7,safe_commuters
USR_08596,34,13019,0.04,0.17,2.7,safe_commuters
USR_08597,55,3591,0.406,0.402,8.4,weekend_warriors
USR_08598,69,9670,0.294,0.302,1.7,safe_commuters
USR_08599,79,4902,0.103,0.294,3.4,weekend_warriors
USR_08600,77,5801,0.016,0.406,3.5,safe_commuters
USR_08601,81,11972,0.181,0.092,0.1,safe_commuters
USR_08602,75,10271,0.248,0.171,6.8,safe_commuters
USR_08603,81,13461,0.027,0.5,0.4,safe_commuters
USR_08604,81,11137,0.096,0.198,0.6,safe_commuters
USR_08605,19,19749,0.12,0.306,0.8,young_pros
USR_08606,41,2692,0.059,0.26,3.6,weekend_warriors
USR_08607,49,7152,0.181,0.28,8.3,safe_commuters
USR_08608,51,6104,0.189,0.251,5.3,safe_commuters
USR_08609,58,9540,0.065,0.339,4.1,safe_commuters
USR_08610,75,12737,0.265,0.234,8.1,safe_commuters
USR_08611,25,5684,0.409,0.351,2.3,night_owls
USR_08612,46,16944,0.169,0.228,4.3,safe_commuters
USR_08613,55,2696,0.09,0.326,0.3,weekend_warriors
USR_08614,58,2936,0.234,0.106,0.8,weekend_warriors
USR_08615,75,115030,0.1,0.381,3.3,safe_commuters
USR_08616,34,17366,0.168,0.469,6.7,safe_commuters
USR_08617,33,21342,0.05,0.272,9.3,safe_commuters
USR_08618,44,2512,0.076,0.313,1.9,weekend_warriors
USR_08619,27,4354,0.126,0.406,3.4,weekend_warriors
USR_08620,70,30015,0.084,0.193,4.4,safe_commuters
USR_08621,71,4787,0.353,0.315,2.4,weekend_warriors
USR_08622,29,20237,0.432,0.132,1.8,night_owls
USR_08623,20,14944,0.311,0.316,0.6,young_pros
USR_08624,28,34822,0.535,0.234,5.6,night_owls
USR_08625,42,7935,0.065,0.337,2.9,safe_commuters
USR_08626,51,19364,0.025,0.384,3.6,safe_commuters
USR_08627,82,6794,0.36,0.182,2.1,night_owls
USR_08628,57,5369,0.085,0.238,3.8,safe_commuters
USR_08629,36,10867,0.104,0.253,2.1,safe_commuters
USR_08630,34,8272,0.109,0.31,0.2,safe_commuters
USR_08631,49,4871,0.105,0.082,2.7,weekend_warriors
USR_08632,29,4420,0.069,0.29,2.7,weekend_warriors
USR_08633,24,12747,0.01,0.379,1.3,young_pros
USR_08634,34,17804,0.014,0.305,0.5,safe_commuters
USR_08635,78,5668,0.1,0.243,3.1,safe_commuters
USR_08636,80,8060,0.137,0.267,3.3,safe_commuters
USR_08637,36,8794,0.372,0.27,1.2,night_owls
USR_08638,44,9149,0.002,0.362,2.2,safe_commuters
USR_08639,75,6115,0.149,0.369,1.5,safe_commuters
USR_08640,81,8024,0.022,0.318,2.4,safe_commuters
USR_08641,35,7805,0.259,0.234,1.4,safe_commuters
USR_08642,50,22906,0.042,0.306,0.6,safe_commuters
USR_08643,78,4204,0.05,0.331,2.4,weekend_warriors
USR_08644,41,9201,0.058,0.319,2.0,safe_commuters
USR_08645,54,9329,0.296,0.167,2.3,safe_commuters
USR_08646,84,9025,0.122,0.425,1.2,safe_commuters
USR_08647,36,9507,0.079,0.182,3.0,safe_commuters
USR_08648,34,9230,0.236,0.281,6.4,safe_commuters
USR_08649,61,10176,0.074,0.291,4.8,safe_commuters
USR_08650,34,8830,0.243,0.147,4.3,safe_commuters
USR_08651,78,16521,0.205,0.208,3.5,safe_commuters
USR_08652,31,30417,0.301,0.343,1.4,night_owls
USR_08653,19,13867,0.225,0.043,4.7,young_pros
USR_08654,23,6634,0.104,0.402,7.9,young_pros
USR_08655,20,6240,0.196,0.445,1.5,young_pros
USR_08656,54,5332,0.14,0.153,2.0,safe_commuters
USR_08657,61,7534,0.019,0.28,1.3,safe_commuters
USR_08658,25,13463,0.112,0.303,3.8,safe_commuters
USR_08659,72,9536,0.023,0.028,3.9,safe_commuters
USR_08660,60,8643,0.124,0.303,5.7,safe_commuters
USR_08661,36,3030,0.003,0.312,3.1,weekend_warriors
USR_08662,63,4014,0.377,0.408,1.4,weekend_warriors
USR_08663,58,9234,0.358,0.123,1.3,night_owls
USR_08664,26,6068,0.065,0.176,4.5,safe_commuters
USR_08665,74,15124,0.09,0.273,1.1,safe_commuters
USR_08666,70,10802,0.026,0.226,1.1,safe_commuters
USR_08667,46,19465,0.122,0.48,4.6,safe_commuters
USR_08668,47,4085,0.237,0.241,3.1,weekend_warriors
USR_08669,65,20356,0.221,0.402,5.8,safe_commuters
USR_08670,77,18286,0.187,0.289,10.0,safe_commuters
USR_08671,28,11236,0.524,0.129,8.8,night_owls
USR_08672,26,27174,0.007,0.179,5.2,safe_commuters
USR_08673,19,5737,0.02,0.262,3.1,young_pros
USR_08674,63,9859,0.214,0.357,4.5,safe_commuters
USR_08675,44,8904,0.182,0.242,1.5,safe_commuters
USR_08676,37,5671,0.454,0.208,3.3,night_owls
USR_08677,33,9448,0.203,0.367,5.3,safe_commuters
USR_08678,67,2421,0.005,0.141,1.7,weekend_warriors
USR_08679,34,9739,0.197,0.197,6.0,safe_commuters
USR_08680,71,19406,0.055,0.647,2.0,safe_commuters
USR_08681,49,33815,0.01,0.341,5.4,safe_commuters
USR_08682,52,6938,0.331,0.221,1.6,night_owls
USR_08683,31,7836,0.228,0.213,1.7,safe_commuters
USR_08684,77,9925,0.238,0.186,1.3,safe_commuters
USR_08685,72,4765,0.123,0.173,2.3,weekend_warriors
USR_08686,53,15345,0.16,0.402,2.6,safe_commuters
USR_08687,73,11588,0.165,0.206,4.9,safe_commuters
USR_08688,32,9586,0.09,0.377,1.7,safe_commuters
USR_08689,47,12155,0.023,0.128,3.3,safe_commuters
USR_08690,75,4916,0.159,0.325,2.2,weekend_warriors
USR_08691,67,8370,0.374,0.287,3.6,night_owls
USR_08692,34,14659,0.055,0.186,3.2,safe_commuters
USR_08693,28,12916,0.397,0.196,2.5,night_owls
USR_08694,64,8376,0.021,0.46,1.9,safe_commuters
USR_08695,46,19321,0.032,0.189,1.5,safe_commuters
USR_08696,21,6927,0.299,0.467,4.4,young_pros
USR_08697,74,13280,0.097,0.261,1.9,safe_commuters
USR_08698,43,6906,0.178,0.32,2.8,safe_commuters
USR_08699,31,8558,0.247,0.313,1.1,safe_commuters
USR_08700,24,9636,0.124,0.0,4.7,young_pros
USR_08701,37,3031,0.064,0.41,10.0,weekend_warriors
USR_08702,79,12608,0.22,0.201,5.0,safe_commuters
USR_08703,19,4881,0.053,0.261,2.9,young_pros
USR_08704,20,8584,0.022,0.352,2.5,young_pros
USR_08705,41,7112,0.302,0.255,0.6,night_owls
USR_08706,18,3490,0.032,0.235,5.7,young_pros
USR_08707,23,4559,0.12,0.302,0.7,young_pros
USR_08708,29,8024,0.284,0.13,3.5,safe_commuters
USR_08709,45,4217,0.073,0.189,3.1,weekend_warriors
USR_08710,41,9534,0.017,0.442,2.8,safe_commuters
USR_08711,52,23300,0.065,0.32,0.7,safe_commuters
USR_08712,64,25533,0.031,0.312,3.2,safe_commuters
USR_08713,68,8471,0.023,0.212,4.5,safe_commuters
USR_08714,42,4718,0.074,0.042,0.7,weekend_warriors
USR_08715,81,9544,0.064,0.281,2.0,safe_commuters
USR_08716,70,11786,0.484,0.264,1.7,night_owls
USR_08717,36,12967,0.36,0.271,3.6,night_owls
USR_08718,28,3352,0.016,0.289,4.1,weekend_warriors
USR_08719,55,10734,0.441,0.335,6.3,night_owls
